Unnamed: 0,correct_keyboard_response_1,correct_response,flanker_condition,opensesame_codename,opensesame_version,response_keyboard_response_1,response_time_keyboard_response_1,subject_nr,target_type
0,1,M,2,Lentiform Loewenfeld,3.3.8,m,610.2001000000746,25,word
1,1,C,3,Lentiform Loewenfeld,3.3.8,c,561.2817999999679,25,nonword
2,0,M,1,Lentiform Loewenfeld,3.3.8,c,643.8942000000097,25,word
3,0,C,3,Lentiform Loewenfeld,3.3.8,m,529.6537000000535,25,nonword
4,1,C,1,Lentiform Loewenfeld,3.3.8,c,559.7789999999513,25,nonword
5,1,C,1,Lentiform Loewenfeld,3.3.8,c,464.89989999998943,25,nonword
6,1,M,5,Lentiform Loewenfeld,3.3.8,m,544.9708999999857,25,word
7,1,C,5,Lentiform Loewenfeld,3.3.8,c,479.8046000000031,25,nonword
8,0,C,3,Lentiform Loewenfeld,3.3.8,m,616.4074999999721,25,nonword
9,1,C,4,Lentiform Loewenfeld,3.3.8,c,539.4969000000565,25,nonword
10,1,C,7,Lentiform Loewenfeld,3.3.8,c,454.8104000000458,25,nonword
11,1,M,5,Lentiform Loewenfeld,3.3.8,m,581.0490999999747,25,word
12,0,M,4,Lentiform Loewenfeld,3.3.8,c,399.85459999993327,25,word
13,1,M,2,Lentiform Loewenfeld,3.3.8,m,554.4706999999471,25,word
14,0,M,7,Lentiform Loewenfeld,3.3.8,c,801.1312999999791,25,word
15,0,C,1,Lentiform Loewenfeld,3.3.8,m,296.46790000004694,25,nonword
16,1,C,3,Lentiform Loewenfeld,3.3.8,c,511.1210999999894,25,nonword
17,1,C,6,Lentiform Loewenfeld,3.3.8,c,422.27510000002803,25,nonword
18,1,C,7,Lentiform Loewenfeld,3.3.8,c,489.7382000000798,25,nonword
19,1,M,6,Lentiform Loewenfeld,3.3.8,m,390.6303000000189,25,word
20,1,C,1,Lentiform Loewenfeld,3.3.8,c,475.0862999999663,25,nonword
21,0,C,2,Lentiform Loewenfeld,3.3.8,m,796.0154000000039,25,nonword
22,1,M,2,Lentiform Loewenfeld,3.3.8,m,584.6091000000015,25,word
23,1,C,2,Lentiform Loewenfeld,3.3.8,c,433.91009999995003,25,nonword
24,1,C,5,Lentiform Loewenfeld,3.3.8,c,436.06700000001,25,nonword
25,1,C,1,Lentiform Loewenfeld,3.3.8,c,392.3533999999636,25,nonword
26,1,M,4,Lentiform Loewenfeld,3.3.8,m,389.1208999999799,25,word
27,1,M,4,Lentiform Loewenfeld,3.3.8,m,562.9386000000814,25,word
28,0,C,2,Lentiform Loewenfeld,3.3.8,m,386.16439999997965,25,nonword
29,1,M,4,Lentiform Loewenfeld,3.3.8,m,739.5001999999804,25,word
30,1,M,6,Lentiform Loewenfeld,3.3.8,m,518.4025999999722,25,word
31,1,C,5,Lentiform Loewenfeld,3.3.8,c,525.8196000000171,25,nonword
32,1,C,1,Lentiform Loewenfeld,3.3.8,c,896.4357000000018,25,nonword
33,1,M,1,Lentiform Loewenfeld,3.3.8,m,484.16540000005625,25,word
34,1,C,1,Lentiform Loewenfeld,3.3.8,c,544.9519000000146,25,nonword
35,1,M,4,Lentiform Loewenfeld,3.3.8,m,429.05829999997513,25,word
36,1,M,2,Lentiform Loewenfeld,3.3.8,m,521.1490000000631,25,word
37,1,M,7,Lentiform Loewenfeld,3.3.8,m,389.1503999999841,25,word
38,0,C,3,Lentiform Loewenfeld,3.3.8,m,427.5784000000567,25,nonword
39,1,M,4,Lentiform Loewenfeld,3.3.8,m,446.71629999997094,25,word
40,1,C,5,Lentiform Loewenfeld,3.3.8,c,572.1095000000496,25,nonword
41,1,C,5,Lentiform Loewenfeld,3.3.8,c,482.0697999999975,25,nonword
42,1,M,7,Lentiform Loewenfeld,3.3.8,m,370.2257999999856,25,word
43,1,C,4,Lentiform Loewenfeld,3.3.8,c,463.63039999996545,25,nonword
44,1,M,1,Lentiform Loewenfeld,3.3.8,m,518.1911999999429,25,word
45,1,M,3,Lentiform Loewenfeld,3.3.8,m,468.9247000000323,25,word
46,1,M,7,Lentiform Loewenfeld,3.3.8,m,443.3685000000405,25,word
47,1,C,1,Lentiform Loewenfeld,3.3.8,c,415.6748999999254,25,nonword
48,1,C,3,Lentiform Loewenfeld,3.3.8,c,453.5823999999848,25,nonword
49,1,C,4,Lentiform Loewenfeld,3.3.8,c,311.86060000004363,25,nonword
50,1,M,6,Lentiform Loewenfeld,3.3.8,m,498.8595000000205,25,word
51,0,C,4,Lentiform Loewenfeld,3.3.8,m,632.6587,25,nonword
52,1,M,4,Lentiform Loewenfeld,3.3.8,m,437.605099999957,25,word
