Unnamed: 0,correct_keyboard_response_1,correct_response,flanker_condition,opensesame_codename,opensesame_version,response_keyboard_response_1,response_time_keyboard_response_1,subject_nr,target_type
0,1,C,5,Lentiform Loewenfeld,3.3.8,c,652.579400000046,15,nonword
1,1,C,7,Lentiform Loewenfeld,3.3.8,c,695.465899999952,15,nonword
2,1,C,1,Lentiform Loewenfeld,3.3.8,c,653.8019999999378,15,nonword
3,1,M,7,Lentiform Loewenfeld,3.3.8,m,581.4876000000804,15,word
4,1,M,3,Lentiform Loewenfeld,3.3.8,m,533.1937000000034,15,word
5,1,M,1,Lentiform Loewenfeld,3.3.8,m,587.8856999999261,15,word
6,1,C,1,Lentiform Loewenfeld,3.3.8,c,609.1589000000386,15,nonword
7,1,C,5,Lentiform Loewenfeld,3.3.8,c,826.6294000000344,15,nonword
8,1,C,2,Lentiform Loewenfeld,3.3.8,c,612.3368999999657,15,nonword
9,1,C,5,Lentiform Loewenfeld,3.3.8,c,621.7093000000459,15,nonword
10,1,M,4,Lentiform Loewenfeld,3.3.8,m,561.0371999999916,15,word
11,1,M,4,Lentiform Loewenfeld,3.3.8,m,539.7644999999611,15,word
12,1,M,3,Lentiform Loewenfeld,3.3.8,m,530.4722999999649,15,word
13,1,M,3,Lentiform Loewenfeld,3.3.8,m,645.5097999999416,15,word
14,1,C,4,Lentiform Loewenfeld,3.3.8,c,620.0568999999377,15,nonword
15,1,C,7,Lentiform Loewenfeld,3.3.8,c,773.1280000000552,15,nonword
16,0,M,5,Lentiform Loewenfeld,3.3.8,c,834.089500000031,15,word
17,1,M,1,Lentiform Loewenfeld,3.3.8,m,622.5358999999007,15,word
18,1,M,1,Lentiform Loewenfeld,3.3.8,m,616.2870999999286,15,word
19,1,C,2,Lentiform Loewenfeld,3.3.8,c,729.4883000000846,15,nonword
20,1,C,4,Lentiform Loewenfeld,3.3.8,c,1333.33409999992,15,nonword
21,1,C,5,Lentiform Loewenfeld,3.3.8,c,924.2646000000241,15,nonword
22,1,C,5,Lentiform Loewenfeld,3.3.8,c,622.5976000000664,15,nonword
23,1,M,2,Lentiform Loewenfeld,3.3.8,m,834.6248000000487,15,word
24,1,M,2,Lentiform Loewenfeld,3.3.8,m,621.9648000000161,15,word
25,1,C,7,Lentiform Loewenfeld,3.3.8,c,711.4722000000183,15,nonword
26,1,M,1,Lentiform Loewenfeld,3.3.8,m,611.9655000000203,15,word
27,1,C,1,Lentiform Loewenfeld,3.3.8,c,706.206099999923,15,nonword
28,1,M,2,Lentiform Loewenfeld,3.3.8,m,777.8548000000301,15,word
29,1,C,7,Lentiform Loewenfeld,3.3.8,c,651.2069000000483,15,nonword
30,1,M,4,Lentiform Loewenfeld,3.3.8,m,547.9339000000036,15,word
31,1,M,7,Lentiform Loewenfeld,3.3.8,m,728.6138999999384,15,word
32,1,C,2,Lentiform Loewenfeld,3.3.8,c,624.0215000000608,15,nonword
33,1,M,1,Lentiform Loewenfeld,3.3.8,m,507.6712000000407,15,word
34,1,C,4,Lentiform Loewenfeld,3.3.8,c,620.026799999905,15,nonword
35,1,M,7,Lentiform Loewenfeld,3.3.8,m,560.0840999999491,15,word
36,1,C,2,Lentiform Loewenfeld,3.3.8,c,821.2681999999913,15,nonword
37,1,C,5,Lentiform Loewenfeld,3.3.8,c,626.7748999999021,15,nonword
38,1,C,1,Lentiform Loewenfeld,3.3.8,c,638.4406000000017,15,nonword
39,1,M,3,Lentiform Loewenfeld,3.3.8,m,507.62719999992987,15,word
40,1,M,1,Lentiform Loewenfeld,3.3.8,m,579.3758999999554,15,word
41,1,M,7,Lentiform Loewenfeld,3.3.8,m,499.6147000000637,15,word
42,1,M,7,Lentiform Loewenfeld,3.3.8,m,540.1469000001089,15,word
43,1,C,3,Lentiform Loewenfeld,3.3.8,c,569.5793000000122,15,nonword
44,1,C,2,Lentiform Loewenfeld,3.3.8,c,605.7215000000724,15,nonword
45,1,M,2,Lentiform Loewenfeld,3.3.8,m,607.4709999999322,15,word
46,1,C,4,Lentiform Loewenfeld,3.3.8,c,547.9521000000241,15,nonword
47,1,C,2,Lentiform Loewenfeld,3.3.8,c,657.3633000000555,15,nonword
48,0,M,2,Lentiform Loewenfeld,3.3.8,c,682.7302000000491,15,word
49,1,M,7,Lentiform Loewenfeld,3.3.8,m,526.7636999999813,15,word
50,1,C,3,Lentiform Loewenfeld,3.3.8,c,693.7734000000637,15,nonword
51,1,M,2,Lentiform Loewenfeld,3.3.8,m,580.5298000000475,15,word
52,1,C,5,Lentiform Loewenfeld,3.3.8,c,1026.502000000095,15,nonword
53,1,C,4,Lentiform Loewenfeld,3.3.8,c,737.6470000000554,15,nonword
