Unnamed: 0,correct_keyboard_response_1,correct_response,flanker_condition,opensesame_codename,opensesame_version,response_keyboard_response_1,response_time_keyboard_response_1,subject_nr,target_type
0,1,C,6,Lentiform Loewenfeld,3.3.8,c,567.2724000000162,31,nonword
1,1,C,3,Lentiform Loewenfeld,3.3.8,c,503.58660000003874,31,nonword
2,1,C,4,Lentiform Loewenfeld,3.3.8,c,464.26840000000084,31,nonword
3,1,M,4,Lentiform Loewenfeld,3.3.8,m,536.1856000000262,31,word
4,0,M,2,Lentiform Loewenfeld,3.3.8,c,441.85879999998724,31,word
5,1,C,5,Lentiform Loewenfeld,3.3.8,c,780.6128999999491,31,nonword
6,1,C,4,Lentiform Loewenfeld,3.3.8,c,544.248799999943,31,nonword
7,1,C,6,Lentiform Loewenfeld,3.3.8,c,655.149999999936,31,nonword
8,1,C,3,Lentiform Loewenfeld,3.3.8,c,532.4784999999974,31,nonword
9,1,M,2,Lentiform Loewenfeld,3.3.8,m,519.0069000000076,31,word
10,1,C,2,Lentiform Loewenfeld,3.3.8,c,558.9137999999803,31,nonword
11,1,C,2,Lentiform Loewenfeld,3.3.8,c,496.4489000000176,31,nonword
12,1,M,1,Lentiform Loewenfeld,3.3.8,m,464.81969999999274,31,word
13,1,M,7,Lentiform Loewenfeld,3.3.8,m,481.1885000000184,31,word
14,1,C,7,Lentiform Loewenfeld,3.3.8,c,405.7206999999762,31,nonword
15,1,C,6,Lentiform Loewenfeld,3.3.8,c,404.9798000000009,31,nonword
16,1,M,2,Lentiform Loewenfeld,3.3.8,m,466.3364999999758,31,word
17,1,M,2,Lentiform Loewenfeld,3.3.8,m,518.5750999999873,31,word
18,1,M,3,Lentiform Loewenfeld,3.3.8,m,480.4878000000026,31,word
19,1,M,1,Lentiform Loewenfeld,3.3.8,m,445.71940000000177,31,word
20,1,C,6,Lentiform Loewenfeld,3.3.8,c,412.5818000000145,31,nonword
21,1,M,1,Lentiform Loewenfeld,3.3.8,m,484.30219999997644,31,word
22,1,M,4,Lentiform Loewenfeld,3.3.8,m,414.3267000000342,31,word
23,1,M,3,Lentiform Loewenfeld,3.3.8,m,435.3763999999792,31,word
24,1,M,4,Lentiform Loewenfeld,3.3.8,m,366.4618999999948,31,word
25,1,C,3,Lentiform Loewenfeld,3.3.8,c,487.6711999999825,31,nonword
26,0,C,4,Lentiform Loewenfeld,3.3.8,m,639.5536999999895,31,nonword
27,1,C,5,Lentiform Loewenfeld,3.3.8,c,472.9493000000075,31,nonword
28,0,M,7,Lentiform Loewenfeld,3.3.8,c,610.7128000000084,31,word
29,1,C,5,Lentiform Loewenfeld,3.3.8,c,479.3837000000058,31,nonword
30,1,C,7,Lentiform Loewenfeld,3.3.8,c,544.1105999999854,31,nonword
31,1,C,3,Lentiform Loewenfeld,3.3.8,c,555.3583999999973,31,nonword
32,1,M,2,Lentiform Loewenfeld,3.3.8,m,380.249599999981,31,word
33,1,C,4,Lentiform Loewenfeld,3.3.8,c,477.6165000000037,31,nonword
34,1,M,3,Lentiform Loewenfeld,3.3.8,m,462.4925000000221,31,word
35,0,C,2,Lentiform Loewenfeld,3.3.8,m,568.2160999999905,31,nonword
36,1,M,7,Lentiform Loewenfeld,3.3.8,m,571.9618999999948,31,word
37,1,M,3,Lentiform Loewenfeld,3.3.8,m,515.9725000000035,31,word
38,1,C,5,Lentiform Loewenfeld,3.3.8,c,462.8078000000387,31,nonword
39,1,C,1,Lentiform Loewenfeld,3.3.8,c,397.43619999999646,31,nonword
40,1,M,7,Lentiform Loewenfeld,3.3.8,m,460.7707000000519,31,word
41,1,M,6,Lentiform Loewenfeld,3.3.8,m,456.0434000000241,31,word
42,1,M,2,Lentiform Loewenfeld,3.3.8,m,412.3808999999601,31,word
43,1,M,1,Lentiform Loewenfeld,3.3.8,m,515.4397999999928,31,word
44,0,C,2,Lentiform Loewenfeld,3.3.8,m,438.4858999999997,31,nonword
