Unnamed: 0,correct_keyboard_response_1,correct_response,flanker_condition,opensesame_codename,opensesame_version,response_keyboard_response_1,response_time_keyboard_response_1,subject_nr,target_type
0,0,C,5,Lentiform Loewenfeld,3.3.8,m,1581.9036000000197,19,nonword
1,1,C,3,Lentiform Loewenfeld,3.3.8,c,631.3934000000008,19,nonword
2,1,C,1,Lentiform Loewenfeld,3.3.8,c,698.8328999999794,19,nonword
3,1,M,3,Lentiform Loewenfeld,3.3.8,m,629.294200000033,19,word
4,1,C,1,Lentiform Loewenfeld,3.3.8,c,597.5259999999835,19,nonword
5,1,C,6,Lentiform Loewenfeld,3.3.8,c,953.3143999999738,19,nonword
6,1,M,1,Lentiform Loewenfeld,3.3.8,m,687.0513999999966,19,word
7,1,M,4,Lentiform Loewenfeld,3.3.8,m,616.7913000000117,19,word
8,1,M,7,Lentiform Loewenfeld,3.3.8,m,576.3763999999792,19,word
9,1,M,4,Lentiform Loewenfeld,3.3.8,m,446.06460000001243,19,word
10,1,C,2,Lentiform Loewenfeld,3.3.8,c,524.940900000016,19,nonword
11,1,C,7,Lentiform Loewenfeld,3.3.8,c,685.5278000000108,19,nonword
12,1,M,7,Lentiform Loewenfeld,3.3.8,m,716.1000000000058,19,word
13,1,M,2,Lentiform Loewenfeld,3.3.8,m,802.3556999999855,19,word
14,0,C,6,Lentiform Loewenfeld,3.3.8,m,522.2869000000064,19,nonword
15,1,C,5,Lentiform Loewenfeld,3.3.8,c,704.7066999999806,19,nonword
16,0,M,6,Lentiform Loewenfeld,3.3.8,c,857.1330000000016,19,word
17,1,C,7,Lentiform Loewenfeld,3.3.8,c,524.3659000000043,19,nonword
18,1,C,2,Lentiform Loewenfeld,3.3.8,c,1188.9617000000144,19,nonword
19,1,M,7,Lentiform Loewenfeld,3.3.8,m,782.3746000000101,19,word
20,1,M,6,Lentiform Loewenfeld,3.3.8,m,814.910600000032,19,word
21,1,C,4,Lentiform Loewenfeld,3.3.8,c,669.6968999999808,19,nonword
22,1,M,6,Lentiform Loewenfeld,3.3.8,m,667.4014000000607,19,word
23,1,M,3,Lentiform Loewenfeld,3.3.8,m,677.5776999999944,19,word
24,1,C,1,Lentiform Loewenfeld,3.3.8,c,568.1956000000064,19,nonword
25,1,M,1,Lentiform Loewenfeld,3.3.8,m,669.9590999999782,19,word
26,0,M,2,Lentiform Loewenfeld,3.3.8,c,613.7637000000104,19,word
27,1,M,6,Lentiform Loewenfeld,3.3.8,m,589.0237000000197,19,word
28,1,M,6,Lentiform Loewenfeld,3.3.8,m,685.9520000000193,19,word
29,0,C,7,Lentiform Loewenfeld,3.3.8,m,582.7648999999801,19,nonword
30,1,M,6,Lentiform Loewenfeld,3.3.8,m,621.3403000000108,19,word
31,1,C,5,Lentiform Loewenfeld,3.3.8,c,642.0362000000314,19,nonword
32,1,M,6,Lentiform Loewenfeld,3.3.8,m,689.7281000000075,19,word
33,1,C,3,Lentiform Loewenfeld,3.3.8,c,587.6503999999841,19,nonword
34,1,C,5,Lentiform Loewenfeld,3.3.8,c,748.6019999999844,19,nonword
35,1,M,2,Lentiform Loewenfeld,3.3.8,m,696.5159999999742,19,word
36,1,C,4,Lentiform Loewenfeld,3.3.8,c,585.0964000000095,19,nonword
37,1,C,6,Lentiform Loewenfeld,3.3.8,c,737.7090000000317,19,nonword
38,1,M,6,Lentiform Loewenfeld,3.3.8,m,591.6982000000135,19,word
39,1,C,6,Lentiform Loewenfeld,3.3.8,c,520.9326000000001,19,nonword
40,1,C,2,Lentiform Loewenfeld,3.3.8,c,617.0512000000163,19,nonword
41,1,C,2,Lentiform Loewenfeld,3.3.8,c,555.1291000000201,19,nonword
42,1,C,7,Lentiform Loewenfeld,3.3.8,c,519.2716999999539,19,nonword
43,1,M,1,Lentiform Loewenfeld,3.3.8,m,669.824799999973,19,word
44,0,M,7,Lentiform Loewenfeld,3.3.8,c,572.6393999999855,19,word
45,0,M,4,Lentiform Loewenfeld,3.3.8,c,883.5243999999948,19,word
46,1,C,5,Lentiform Loewenfeld,3.3.8,c,672.9426000000094,19,nonword
47,1,C,7,Lentiform Loewenfeld,3.3.8,c,608.3397999999579,19,nonword
48,1,C,6,Lentiform Loewenfeld,3.3.8,c,589.4109000000462,19,nonword
49,1,M,5,Lentiform Loewenfeld,3.3.8,m,617.6886999999988,19,word
50,1,C,5,Lentiform Loewenfeld,3.3.8,c,710.0069999999832,19,nonword
51,1,C,6,Lentiform Loewenfeld,3.3.8,c,763.5350999999791,19,nonword
52,1,M,7,Lentiform Loewenfeld,3.3.8,m,788.6181000000506,19,word
53,1,C,7,Lentiform Loewenfeld,3.3.8,c,510.22890000004554,19,nonword
54,1,M,3,Lentiform Loewenfeld,3.3.8,m,732.339799999987,19,word
55,1,C,2,Lentiform Loewenfeld,3.3.8,c,640.4463999999862,19,nonword
56,1,C,1,Lentiform Loewenfeld,3.3.8,c,653.0217000000121,19,nonword
57,1,M,2,Lentiform Loewenfeld,3.3.8,m,644.3126000000047,19,word
58,1,M,6,Lentiform Loewenfeld,3.3.8,m,875.2068999999901,19,word
59,1,M,2,Lentiform Loewenfeld,3.3.8,m,679.9502000000211,19,word
60,1,M,5,Lentiform Loewenfeld,3.3.8,m,520.394100000005,19,word
61,1,C,3,Lentiform Loewenfeld,3.3.8,c,677.0315999999875,19,nonword
62,1,C,2,Lentiform Loewenfeld,3.3.8,c,634.954700000002,19,nonword
63,1,M,1,Lentiform Loewenfeld,3.3.8,m,629.9444000000367,19,word
64,1,M,1,Lentiform Loewenfeld,3.3.8,m,565.6455999999889,19,word
65,1,M,1,Lentiform Loewenfeld,3.3.8,m,549.4157999999588,19,word
66,1,M,2,Lentiform Loewenfeld,3.3.8,m,462.35210000001825,19,word
67,1,C,3,Lentiform Loewenfeld,3.3.8,c,897.4585000000079,19,nonword
68,1,M,1,Lentiform Loewenfeld,3.3.8,m,541.0003000000142,19,word
69,1,M,4,Lentiform Loewenfeld,3.3.8,m,542.6500000000233,19,word
70,1,C,4,Lentiform Loewenfeld,3.3.8,c,665.266900000046,19,nonword
71,1,M,4,Lentiform Loewenfeld,3.3.8,m,702.1584000000148,19,word
72,1,C,5,Lentiform Loewenfeld,3.3.8,c,673.5807999999961,19,nonword
73,1,M,3,Lentiform Loewenfeld,3.3.8,m,539.3101000000024,19,word
74,1,M,2,Lentiform Loewenfeld,3.3.8,m,546.5964999999851,19,word
75,1,C,3,Lentiform Loewenfeld,3.3.8,c,594.4169999999576,19,nonword
76,1,M,3,Lentiform Loewenfeld,3.3.8,m,637.8388999999734,19,word
77,1,C,2,Lentiform Loewenfeld,3.3.8,c,569.5756999999867,19,nonword
78,1,C,7,Lentiform Loewenfeld,3.3.8,c,590.7092999999877,19,nonword
79,1,M,5,Lentiform Loewenfeld,3.3.8,m,497.4472999999998,19,word
80,1,C,2,Lentiform Loewenfeld,3.3.8,c,600.892200000002,19,nonword
81,0,C,3,Lentiform Loewenfeld,3.3.8,m,575.5093999999808,19,nonword
82,1,C,6,Lentiform Loewenfeld,3.3.8,c,655.4156000000075,19,nonword
83,1,M,3,Lentiform Loewenfeld,3.3.8,m,839.7944000000134,19,word
84,1,M,6,Lentiform Loewenfeld,3.3.8,m,554.2602000000188,19,word
85,1,M,4,Lentiform Loewenfeld,3.3.8,m,632.3455999999424,19,word
86,1,M,7,Lentiform Loewenfeld,3.3.8,m,535.2829000000493,19,word
87,1,C,2,Lentiform Loewenfeld,3.3.8,c,650.9099999999744,19,nonword
88,1,C,1,Lentiform Loewenfeld,3.3.8,c,736.3165000000154,19,nonword
89,1,M,2,Lentiform Loewenfeld,3.3.8,m,730.0673999999999,19,word
90,1,C,4,Lentiform Loewenfeld,3.3.8,c,582.6674000000348,19,nonword
91,1,C,7,Lentiform Loewenfeld,3.3.8,c,628.9025000000256,19,nonword
92,1,M,4,Lentiform Loewenfeld,3.3.8,m,653.1833000000333,19,word
93,0,M,1,Lentiform Loewenfeld,3.3.8,c,517.297099999967,19,word
94,0,M,4,Lentiform Loewenfeld,3.3.8,c,785.5458000000217,19,word
95,1,C,5,Lentiform Loewenfeld,3.3.8,c,1019.9980000000214,19,nonword
96,1,C,1,Lentiform Loewenfeld,3.3.8,c,763.8689000000013,19,nonword
97,1,C,5,Lentiform Loewenfeld,3.3.8,c,560.0858000000007,19,nonword
98,1,C,1,Lentiform Loewenfeld,3.3.8,c,643.5766000000294,19,nonword
99,1,M,1,Lentiform Loewenfeld,3.3.8,m,578.6371000000509,19,word
100,1,M,3,Lentiform Loewenfeld,3.3.8,m,525.4221999999718,19,word
101,1,M,2,Lentiform Loewenfeld,3.3.8,m,542.6688999999897,19,word
102,1,M,4,Lentiform Loewenfeld,3.3.8,m,488.77310000004945,19,word
103,1,C,6,Lentiform Loewenfeld,3.3.8,c,624.6950999999535,19,nonword
104,1,M,4,Lentiform Loewenfeld,3.3.8,m,591.8128000000725,19,word
105,1,M,5,Lentiform Loewenfeld,3.3.8,m,582.0681000000332,19,word
106,1,M,2,Lentiform Loewenfeld,3.3.8,m,680.5238000000245,19,word
107,1,C,5,Lentiform Loewenfeld,3.3.8,c,647.7706000000471,19,nonword
108,1,M,4,Lentiform Loewenfeld,3.3.8,m,462.66010000003735,19,word
109,1,C,2,Lentiform Loewenfeld,3.3.8,c,611.1872999999905,19,nonword
110,1,M,2,Lentiform Loewenfeld,3.3.8,m,539.8949999999604,19,word
111,1,C,2,Lentiform Loewenfeld,3.3.8,c,520.1663999999873,19,nonword
112,1,C,1,Lentiform Loewenfeld,3.3.8,c,558.9324999999953,19,nonword
113,1,M,3,Lentiform Loewenfeld,3.3.8,m,599.2319000000134,19,word
114,1,M,4,Lentiform Loewenfeld,3.3.8,m,591.8080000000773,19,word
115,1,C,4,Lentiform Loewenfeld,3.3.8,c,577.5562999999966,19,nonword
116,1,C,2,Lentiform Loewenfeld,3.3.8,c,757.4835000000312,19,nonword
117,1,C,5,Lentiform Loewenfeld,3.3.8,c,655.7590999999666,19,nonword
