Unnamed: 0,correct_keyboard_response_1,correct_response,flanker_condition,opensesame_codename,opensesame_version,response_keyboard_response_1,response_time_keyboard_response_1,subject_nr,target_type
0,1,C,1,Lentiform Loewenfeld,3.3.8,c,1067.2930999999808,21,nonword
1,1,M,1,Lentiform Loewenfeld,3.3.8,m,780.6473000000115,21,word
2,1,M,2,Lentiform Loewenfeld,3.3.8,m,597.2258999999904,21,word
3,1,C,6,Lentiform Loewenfeld,3.3.8,c,775.8176000000094,21,nonword
4,1,M,6,Lentiform Loewenfeld,3.3.8,m,564.5491000000038,21,word
5,1,C,2,Lentiform Loewenfeld,3.3.8,c,649.8302999999723,21,nonword
6,0,C,6,Lentiform Loewenfeld,3.3.8,m,685.835000000021,21,nonword
7,1,C,5,Lentiform Loewenfeld,3.3.8,c,849.0599999999686,21,nonword
8,1,M,7,Lentiform Loewenfeld,3.3.8,m,540.921800000011,21,word
9,1,M,6,Lentiform Loewenfeld,3.3.8,m,589.2197999999917,21,word
10,1,C,3,Lentiform Loewenfeld,3.3.8,c,743.3137999999744,21,nonword
11,1,M,3,Lentiform Loewenfeld,3.3.8,m,627.081600000005,21,word
12,1,M,2,Lentiform Loewenfeld,3.3.8,m,535.3326000000234,21,word
13,1,C,3,Lentiform Loewenfeld,3.3.8,c,578.7780999999959,21,nonword
14,1,M,4,Lentiform Loewenfeld,3.3.8,m,541.0396999999648,21,word
15,1,C,1,Lentiform Loewenfeld,3.3.8,c,611.6407999999938,21,nonword
16,1,M,6,Lentiform Loewenfeld,3.3.8,m,601.061699999962,21,word
17,1,M,4,Lentiform Loewenfeld,3.3.8,m,511.0289000000048,21,word
18,1,M,3,Lentiform Loewenfeld,3.3.8,m,592.7997000000323,21,word
19,1,M,7,Lentiform Loewenfeld,3.3.8,m,818.0500999999349,21,word
20,1,C,7,Lentiform Loewenfeld,3.3.8,c,543.2971999999427,21,nonword
21,1,M,4,Lentiform Loewenfeld,3.3.8,m,597.2552999999898,21,word
22,1,M,5,Lentiform Loewenfeld,3.3.8,m,680.6826000000583,21,word
23,1,M,7,Lentiform Loewenfeld,3.3.8,m,596.5799000000407,21,word
24,1,M,7,Lentiform Loewenfeld,3.3.8,m,751.3886000000057,21,word
25,1,C,3,Lentiform Loewenfeld,3.3.8,c,621.8107000000018,21,nonword
26,1,C,3,Lentiform Loewenfeld,3.3.8,c,649.4043999999994,21,nonword
27,1,C,2,Lentiform Loewenfeld,3.3.8,c,596.2064000000537,21,nonword
28,1,M,5,Lentiform Loewenfeld,3.3.8,m,661.418800000014,21,word
29,1,C,6,Lentiform Loewenfeld,3.3.8,c,649.6836999999941,21,nonword
30,1,C,3,Lentiform Loewenfeld,3.3.8,c,1372.365199999971,21,nonword
31,1,C,5,Lentiform Loewenfeld,3.3.8,c,641.1045000000158,21,nonword
32,0,C,5,Lentiform Loewenfeld,3.3.8,m,486.5183000000252,21,nonword
33,1,M,1,Lentiform Loewenfeld,3.3.8,m,674.6972999999998,21,word
34,1,M,1,Lentiform Loewenfeld,3.3.8,m,671.7124000000185,21,word
35,1,C,2,Lentiform Loewenfeld,3.3.8,c,638.9739000000118,21,nonword
36,1,C,6,Lentiform Loewenfeld,3.3.8,c,691.5940999999875,21,nonword
37,1,C,1,Lentiform Loewenfeld,3.3.8,c,571.1775999999954,21,nonword
38,1,C,3,Lentiform Loewenfeld,3.3.8,c,597.284399999975,21,nonword
39,1,M,2,Lentiform Loewenfeld,3.3.8,m,674.3871000000217,21,word
40,1,C,3,Lentiform Loewenfeld,3.3.8,c,767.3190000000177,21,nonword
41,1,M,5,Lentiform Loewenfeld,3.3.8,m,598.5256999999983,21,word
42,1,C,1,Lentiform Loewenfeld,3.3.8,c,715.7143999999971,21,nonword
43,1,C,1,Lentiform Loewenfeld,3.3.8,c,701.1420999999682,21,nonword
44,1,M,5,Lentiform Loewenfeld,3.3.8,m,581.6386000000348,21,word
45,1,M,7,Lentiform Loewenfeld,3.3.8,m,592.7411000000429,21,word
46,1,C,1,Lentiform Loewenfeld,3.3.8,c,580.8335000000079,21,nonword
47,1,C,4,Lentiform Loewenfeld,3.3.8,c,659.9118000000017,21,nonword
48,1,M,7,Lentiform Loewenfeld,3.3.8,m,508.17600000000675,21,word
49,1,C,4,Lentiform Loewenfeld,3.3.8,c,675.4505000000354,21,nonword
50,1,C,3,Lentiform Loewenfeld,3.3.8,c,583.422099999967,21,nonword
51,1,C,7,Lentiform Loewenfeld,3.3.8,c,513.5041999999667,21,nonword
52,1,C,1,Lentiform Loewenfeld,3.3.8,c,1080.6867000000202,21,nonword
53,1,M,6,Lentiform Loewenfeld,3.3.8,m,577.5362000000023,21,word
54,1,C,5,Lentiform Loewenfeld,3.3.8,c,858.9465999999957,21,nonword
55,0,M,6,Lentiform Loewenfeld,3.3.8,c,664.3304000000062,21,word
56,1,M,3,Lentiform Loewenfeld,3.3.8,m,862.4073999999673,21,word
57,1,C,6,Lentiform Loewenfeld,3.3.8,c,634.3508999999904,21,nonword
58,1,C,2,Lentiform Loewenfeld,3.3.8,c,688.3012000000454,21,nonword
59,0,M,7,Lentiform Loewenfeld,3.3.8,,2150.019499999995,21,word
60,1,C,5,Lentiform Loewenfeld,3.3.8,c,652.1560999999638,21,nonword
61,1,C,6,Lentiform Loewenfeld,3.3.8,c,1096.4393000000273,21,nonword
62,1,C,6,Lentiform Loewenfeld,3.3.8,c,643.6211999999941,21,nonword
63,1,C,5,Lentiform Loewenfeld,3.3.8,c,727.0203999999794,21,nonword
64,1,M,2,Lentiform Loewenfeld,3.3.8,m,660.8142999999691,21,word
65,1,C,7,Lentiform Loewenfeld,3.3.8,c,544.4731000000029,21,nonword
66,1,C,3,Lentiform Loewenfeld,3.3.8,c,604.6759000000311,21,nonword
67,1,M,7,Lentiform Loewenfeld,3.3.8,m,663.6064999999944,21,word
68,1,C,4,Lentiform Loewenfeld,3.3.8,c,729.3674000000465,21,nonword
69,1,M,6,Lentiform Loewenfeld,3.3.8,m,683.3629999999539,21,word
70,1,C,7,Lentiform Loewenfeld,3.3.8,c,647.0549000000465,21,nonword
71,1,M,6,Lentiform Loewenfeld,3.3.8,m,561.3425000000279,21,word
72,1,C,1,Lentiform Loewenfeld,3.3.8,c,593.7544999999809,21,nonword
73,1,M,7,Lentiform Loewenfeld,3.3.8,m,549.8552999999956,21,word
74,1,M,5,Lentiform Loewenfeld,3.3.8,m,797.952500000014,21,word
75,1,M,5,Lentiform Loewenfeld,3.3.8,m,565.5530000000144,21,word
76,1,M,3,Lentiform Loewenfeld,3.3.8,m,497.0023999999976,21,word
77,1,C,2,Lentiform Loewenfeld,3.3.8,c,599.744100000069,21,nonword
78,1,M,2,Lentiform Loewenfeld,3.3.8,m,622.3641000000061,21,word
79,1,M,2,Lentiform Loewenfeld,3.3.8,m,620.1251999999513,21,word
80,1,M,4,Lentiform Loewenfeld,3.3.8,m,480.05259999993723,21,word
81,1,M,5,Lentiform Loewenfeld,3.3.8,m,763.3597000000882,21,word
82,1,C,3,Lentiform Loewenfeld,3.3.8,c,742.7392000000109,21,nonword
83,1,C,5,Lentiform Loewenfeld,3.3.8,c,654.311699999962,21,nonword
84,1,M,1,Lentiform Loewenfeld,3.3.8,m,592.1243000000832,21,word
85,1,C,1,Lentiform Loewenfeld,3.3.8,c,700.3542000000016,21,nonword
86,1,M,3,Lentiform Loewenfeld,3.3.8,m,503.9817000000039,21,word
87,1,C,1,Lentiform Loewenfeld,3.3.8,c,674.617200000037,21,nonword
88,1,C,2,Lentiform Loewenfeld,3.3.8,c,1066.7140000000363,21,nonword
89,1,M,6,Lentiform Loewenfeld,3.3.8,m,600.5592000000179,21,word
