Unnamed: 0,correct_keyboard_response_1,correct_response,flanker_condition,opensesame_codename,opensesame_version,response_keyboard_response_1,response_time_keyboard_response_1,subject_nr,target_type
0,0,M,3,Lentiform Loewenfeld,3.3.8,c,443.2469000000565,16,word
1,0,M,6,Lentiform Loewenfeld,3.3.8,c,512.9629000000132,16,word
2,1,M,1,Lentiform Loewenfeld,3.3.8,m,315.7415000000037,16,word
3,1,C,1,Lentiform Loewenfeld,3.3.8,c,529.4957000000286,16,nonword
4,1,C,5,Lentiform Loewenfeld,3.3.8,c,555.1106000000145,16,nonword
5,1,M,5,Lentiform Loewenfeld,3.3.8,m,462.2262000000046,16,word
6,1,M,2,Lentiform Loewenfeld,3.3.8,m,514.186400000006,16,word
7,1,M,4,Lentiform Loewenfeld,3.3.8,m,375.11590000003343,16,word
8,1,M,6,Lentiform Loewenfeld,3.3.8,m,507.5613000000303,16,word
9,1,C,2,Lentiform Loewenfeld,3.3.8,c,460.3703000000096,16,nonword
10,0,M,6,Lentiform Loewenfeld,3.3.8,c,495.1658999999927,16,word
11,1,C,3,Lentiform Loewenfeld,3.3.8,c,607.6144000000204,16,nonword
12,0,C,5,Lentiform Loewenfeld,3.3.8,m,520.5067999999737,16,nonword
13,1,M,2,Lentiform Loewenfeld,3.3.8,m,444.457000000024,16,word
14,1,C,4,Lentiform Loewenfeld,3.3.8,c,423.6130000000121,16,nonword
15,0,M,1,Lentiform Loewenfeld,3.3.8,c,515.0422000000253,16,word
16,1,M,3,Lentiform Loewenfeld,3.3.8,m,509.6781999999657,16,word
17,1,C,5,Lentiform Loewenfeld,3.3.8,c,558.7581000000064,16,nonword
18,1,C,7,Lentiform Loewenfeld,3.3.8,c,702.6805000000168,16,nonword
19,1,C,5,Lentiform Loewenfeld,3.3.8,c,664.963000000047,16,nonword
20,0,C,1,Lentiform Loewenfeld,3.3.8,m,566.2214999999851,16,nonword
21,1,M,7,Lentiform Loewenfeld,3.3.8,m,668.1641999999993,16,word
22,0,M,1,Lentiform Loewenfeld,3.3.8,c,582.5802999999723,16,word
23,1,C,5,Lentiform Loewenfeld,3.3.8,c,595.0166999999783,16,nonword
24,1,M,6,Lentiform Loewenfeld,3.3.8,m,945.4356999999727,16,word
25,1,C,3,Lentiform Loewenfeld,3.3.8,c,569.6249000000535,16,nonword
26,1,C,4,Lentiform Loewenfeld,3.3.8,c,654.2576999999874,16,nonword
27,1,M,3,Lentiform Loewenfeld,3.3.8,m,599.0046999999613,16,word
28,1,C,4,Lentiform Loewenfeld,3.3.8,c,711.4266000000061,16,nonword
29,1,M,2,Lentiform Loewenfeld,3.3.8,m,499.7178999999888,16,word
30,1,C,1,Lentiform Loewenfeld,3.3.8,c,1078.6735000000044,16,nonword
31,1,C,6,Lentiform Loewenfeld,3.3.8,c,588.2265999999654,16,nonword
32,1,C,7,Lentiform Loewenfeld,3.3.8,c,641.9859999999753,16,nonword
33,1,C,4,Lentiform Loewenfeld,3.3.8,c,552.7519999999786,16,nonword
34,1,M,6,Lentiform Loewenfeld,3.3.8,m,496.023600000015,16,word
35,1,C,5,Lentiform Loewenfeld,3.3.8,c,719.128400000016,16,nonword
36,0,M,4,Lentiform Loewenfeld,3.3.8,c,632.0398999999743,16,word
37,1,C,3,Lentiform Loewenfeld,3.3.8,c,701.6842000000179,16,nonword
