Unnamed: 0,correct_keyboard_response_1,correct_response,flanker_condition,opensesame_codename,opensesame_version,response_keyboard_response_1,response_time_keyboard_response_1,subject_nr,target_type
0,1,M,2,Lentiform Loewenfeld,3.3.8,m,587.7771999999823,48,word
1,1,C,7,Lentiform Loewenfeld,3.3.8,c,489.5985999999684,48,nonword
2,1,C,1,Lentiform Loewenfeld,3.3.8,c,585.3110999999917,48,nonword
3,0,M,2,Lentiform Loewenfeld,3.3.8,c,532.7098999999871,48,word
4,1,M,6,Lentiform Loewenfeld,3.3.8,m,519.8946999999753,48,word
5,0,M,7,Lentiform Loewenfeld,3.3.8,c,655.7987999999896,48,word
6,1,C,6,Lentiform Loewenfeld,3.3.8,c,886.6458000000275,48,nonword
7,1,C,6,Lentiform Loewenfeld,3.3.8,c,574.6238000000012,48,nonword
8,1,C,1,Lentiform Loewenfeld,3.3.8,c,515.8178999999654,48,nonword
9,1,M,7,Lentiform Loewenfeld,3.3.8,m,698.5418000000063,48,word
10,1,M,4,Lentiform Loewenfeld,3.3.8,m,494.7150000000256,48,word
11,1,C,5,Lentiform Loewenfeld,3.3.8,c,588.1148000000103,48,nonword
12,1,M,3,Lentiform Loewenfeld,3.3.8,m,356.80360000001383,48,word
13,1,C,2,Lentiform Loewenfeld,3.3.8,c,491.04589999999735,48,nonword
14,0,M,6,Lentiform Loewenfeld,3.3.8,c,659.1016999999702,48,word
15,1,M,4,Lentiform Loewenfeld,3.3.8,m,603.3611000000092,48,word
16,1,C,2,Lentiform Loewenfeld,3.3.8,c,569.1712000000116,48,nonword
17,1,M,5,Lentiform Loewenfeld,3.3.8,m,464.64440000001923,48,word
18,1,M,2,Lentiform Loewenfeld,3.3.8,m,853.0458000000508,48,word
19,1,C,6,Lentiform Loewenfeld,3.3.8,c,743.1932999999844,48,nonword
20,1,M,1,Lentiform Loewenfeld,3.3.8,m,786.2009999999718,48,word
21,1,M,3,Lentiform Loewenfeld,3.3.8,m,620.5814999999711,48,word
22,1,M,6,Lentiform Loewenfeld,3.3.8,m,491.1139999999432,48,word
23,1,C,4,Lentiform Loewenfeld,3.3.8,c,581.1113999999652,48,nonword
24,1,C,1,Lentiform Loewenfeld,3.3.8,c,600.3235999999742,48,nonword
25,1,C,1,Lentiform Loewenfeld,3.3.8,c,805.8898000000045,48,nonword
26,0,M,4,Lentiform Loewenfeld,3.3.8,c,664.6054000000004,48,word
27,1,C,5,Lentiform Loewenfeld,3.3.8,c,811.2658999999694,48,nonword
28,1,M,6,Lentiform Loewenfeld,3.3.8,m,528.7718000000459,48,word
29,1,M,1,Lentiform Loewenfeld,3.3.8,m,491.6480000000156,48,word
30,0,C,3,Lentiform Loewenfeld,3.3.8,m,547.6895000000077,48,nonword
31,1,M,2,Lentiform Loewenfeld,3.3.8,m,591.0749000000069,48,word
32,1,M,6,Lentiform Loewenfeld,3.3.8,m,546.2793999999703,48,word
33,1,C,1,Lentiform Loewenfeld,3.3.8,c,639.8183000000136,48,nonword
34,1,C,2,Lentiform Loewenfeld,3.3.8,c,821.1834999999846,48,nonword
35,1,C,3,Lentiform Loewenfeld,3.3.8,c,749.5082000000111,48,nonword
36,1,M,7,Lentiform Loewenfeld,3.3.8,m,595.8346999999776,48,word
37,0,M,7,Lentiform Loewenfeld,3.3.8,c,741.1936999999452,48,word
38,0,C,5,Lentiform Loewenfeld,3.3.8,m,546.2735000000102,48,nonword
39,0,M,5,Lentiform Loewenfeld,3.3.8,c,580.43299999999,48,word
40,1,C,4,Lentiform Loewenfeld,3.3.8,c,617.8157000000356,48,nonword
41,1,M,2,Lentiform Loewenfeld,3.3.8,m,573.6081999999878,48,word
42,1,M,6,Lentiform Loewenfeld,3.3.8,m,639.1061000000336,48,word
43,1,M,4,Lentiform Loewenfeld,3.3.8,m,713.1357999999891,48,word
44,1,C,1,Lentiform Loewenfeld,3.3.8,c,582.4467000000295,48,nonword
45,0,M,7,Lentiform Loewenfeld,3.3.8,c,552.3073999999906,48,word
46,1,C,6,Lentiform Loewenfeld,3.3.8,c,606.3460000000196,48,nonword
47,1,C,7,Lentiform Loewenfeld,3.3.8,c,545.0177000000258,48,nonword
48,0,M,5,Lentiform Loewenfeld,3.3.8,c,535.5934000000125,48,word
49,1,C,1,Lentiform Loewenfeld,3.3.8,c,524.7764000000316,48,nonword
50,1,M,4,Lentiform Loewenfeld,3.3.8,m,596.8226999999897,48,word
51,1,M,2,Lentiform Loewenfeld,3.3.8,m,666.7086000000127,48,word
52,1,M,3,Lentiform Loewenfeld,3.3.8,m,571.1002000000153,48,word
53,1,M,3,Lentiform Loewenfeld,3.3.8,m,570.6620000000112,48,word
54,1,C,2,Lentiform Loewenfeld,3.3.8,c,646.851800000004,48,nonword
55,1,C,1,Lentiform Loewenfeld,3.3.8,c,655.6036999999778,48,nonword
56,1,C,4,Lentiform Loewenfeld,3.3.8,c,620.0550999999978,48,nonword
57,1,M,6,Lentiform Loewenfeld,3.3.8,m,538.2692999999854,48,word
58,1,M,6,Lentiform Loewenfeld,3.3.8,m,594.3216000000248,48,word
59,1,C,1,Lentiform Loewenfeld,3.3.8,c,984.493199999968,48,nonword
