Unnamed: 0,correct_keyboard_response_1,correct_response,flanker_condition,opensesame_codename,opensesame_version,response_keyboard_response_1,response_time_keyboard_response_1,subject_nr,target_type
0,1,C,3,Lentiform Loewenfeld,3.3.8,c,667.0494999997609,32,nonword
1,1,M,4,Lentiform Loewenfeld,3.3.8,m,644.4494999999588,32,word
2,1,C,5,Lentiform Loewenfeld,3.3.8,c,678.7917000000598,32,nonword
3,1,M,2,Lentiform Loewenfeld,3.3.8,m,653.0828999997757,32,word
4,1,M,3,Lentiform Loewenfeld,3.3.8,m,652.0188000003109,32,word
5,1,M,5,Lentiform Loewenfeld,3.3.8,m,533.6821999998356,32,word
6,1,C,5,Lentiform Loewenfeld,3.3.8,c,593.8618000003626,32,nonword
7,1,M,3,Lentiform Loewenfeld,3.3.8,m,568.4400999997451,32,word
8,1,M,5,Lentiform Loewenfeld,3.3.8,m,600.64839999986,32,word
9,1,M,7,Lentiform Loewenfeld,3.3.8,m,464.6748999997508,32,word
10,1,C,6,Lentiform Loewenfeld,3.3.8,c,699.2082999999111,32,nonword
11,1,C,1,Lentiform Loewenfeld,3.3.8,c,593.5505999999878,32,nonword
12,1,M,5,Lentiform Loewenfeld,3.3.8,m,705.237099999882,32,word
13,1,C,3,Lentiform Loewenfeld,3.3.8,c,800.5578999999852,32,nonword
14,1,C,3,Lentiform Loewenfeld,3.3.8,c,649.5942000000505,32,nonword
15,1,C,1,Lentiform Loewenfeld,3.3.8,c,1313.9285000001255,32,nonword
16,1,M,4,Lentiform Loewenfeld,3.3.8,m,649.1531000000541,32,word
17,1,M,1,Lentiform Loewenfeld,3.3.8,m,553.5418999996909,32,word
18,1,M,7,Lentiform Loewenfeld,3.3.8,m,537.7451999997138,32,word
19,1,M,2,Lentiform Loewenfeld,3.3.8,m,571.6020999997272,32,word
20,1,C,2,Lentiform Loewenfeld,3.3.8,c,875.4499000000651,32,nonword
21,1,C,6,Lentiform Loewenfeld,3.3.8,c,640.2990999998874,32,nonword
22,1,M,4,Lentiform Loewenfeld,3.3.8,m,695.5165000002889,32,word
23,1,C,3,Lentiform Loewenfeld,3.3.8,c,630.8760999999358,32,nonword
24,1,C,6,Lentiform Loewenfeld,3.3.8,c,670.2331999999005,32,nonword
25,1,M,2,Lentiform Loewenfeld,3.3.8,m,681.717399999703,32,word
26,1,M,3,Lentiform Loewenfeld,3.3.8,m,541.0602000000654,32,word
27,1,C,2,Lentiform Loewenfeld,3.3.8,c,666.5920000004116,32,nonword
28,1,C,4,Lentiform Loewenfeld,3.3.8,c,817.2779999999038,32,nonword
29,1,C,2,Lentiform Loewenfeld,3.3.8,c,584.423499999888,32,nonword
30,1,M,1,Lentiform Loewenfeld,3.3.8,m,652.2241999999969,32,word
31,1,M,6,Lentiform Loewenfeld,3.3.8,m,517.008700000064,32,word
32,1,C,1,Lentiform Loewenfeld,3.3.8,c,613.3774000003468,32,nonword
33,1,C,4,Lentiform Loewenfeld,3.3.8,c,991.0378999997047,32,nonword
