Unnamed: 0,correct_keyboard_response_1,correct_response,flanker_condition,opensesame_codename,opensesame_version,response_keyboard_response_1,response_time_keyboard_response_1,subject_nr,target_type
0,1,C,6,Lentiform Loewenfeld,3.3.8,c,615.19739999999,41,nonword
1,1,M,1,Lentiform Loewenfeld,3.3.8,m,600.5943999999872,41,word
2,0,C,3,Lentiform Loewenfeld,3.3.8,m,601.0327000000107,41,nonword
3,1,M,2,Lentiform Loewenfeld,3.3.8,m,538.3269999999902,41,word
4,1,M,4,Lentiform Loewenfeld,3.3.8,m,545.7237000000314,41,word
5,1,C,7,Lentiform Loewenfeld,3.3.8,c,620.6784000000043,41,nonword
6,1,C,6,Lentiform Loewenfeld,3.3.8,c,648.5823999999848,41,nonword
7,1,C,3,Lentiform Loewenfeld,3.3.8,c,725.6992000000027,41,nonword
8,0,C,6,Lentiform Loewenfeld,3.3.8,m,671.9512999999861,41,nonword
9,1,M,7,Lentiform Loewenfeld,3.3.8,m,561.1558000000077,41,word
10,1,M,5,Lentiform Loewenfeld,3.3.8,m,571.9997999999614,41,word
11,1,C,7,Lentiform Loewenfeld,3.3.8,c,564.0820999999996,41,nonword
12,0,M,6,Lentiform Loewenfeld,3.3.8,c,512.1775999999954,41,word
13,1,M,6,Lentiform Loewenfeld,3.3.8,m,533.9846999999718,41,word
14,1,C,3,Lentiform Loewenfeld,3.3.8,c,608.9158999999927,41,nonword
15,0,M,7,Lentiform Loewenfeld,3.3.8,c,514.7024999999558,41,word
16,1,M,2,Lentiform Loewenfeld,3.3.8,m,674.2649999999558,41,word
17,1,M,1,Lentiform Loewenfeld,3.3.8,m,532.2598000000289,41,word
18,1,M,3,Lentiform Loewenfeld,3.3.8,m,550.0359999999928,41,word
19,1,C,2,Lentiform Loewenfeld,3.3.8,c,612.1560999999929,41,nonword
20,1,C,4,Lentiform Loewenfeld,3.3.8,c,813.7505000000529,41,nonword
21,1,C,7,Lentiform Loewenfeld,3.3.8,c,735.0620000000636,41,nonword
22,0,C,6,Lentiform Loewenfeld,3.3.8,m,794.7529000000213,41,nonword
23,1,M,4,Lentiform Loewenfeld,3.3.8,m,690.45279999997,41,word
24,0,C,1,Lentiform Loewenfeld,3.3.8,m,843.057300000015,41,nonword
25,1,M,2,Lentiform Loewenfeld,3.3.8,m,583.4103999999352,41,word
26,1,M,5,Lentiform Loewenfeld,3.3.8,m,639.705099999992,41,word
27,1,C,5,Lentiform Loewenfeld,3.3.8,c,621.3969999999681,41,nonword
28,1,C,4,Lentiform Loewenfeld,3.3.8,c,612.0527000000293,41,nonword
29,1,C,2,Lentiform Loewenfeld,3.3.8,c,562.1205999999656,41,nonword
30,1,C,3,Lentiform Loewenfeld,3.3.8,c,522.2768999999971,41,nonword
31,1,M,5,Lentiform Loewenfeld,3.3.8,m,697.0511999999871,41,word
32,1,M,5,Lentiform Loewenfeld,3.3.8,m,770.1495000000286,41,word
33,1,M,4,Lentiform Loewenfeld,3.3.8,m,472.0436000000336,41,word
34,1,M,3,Lentiform Loewenfeld,3.3.8,m,528.504799999966,41,word
35,1,C,5,Lentiform Loewenfeld,3.3.8,c,746.4431999999506,41,nonword
36,1,C,4,Lentiform Loewenfeld,3.3.8,c,629.857400000008,41,nonword
37,0,C,4,Lentiform Loewenfeld,3.3.8,m,669.624300000025,41,nonword
38,1,C,2,Lentiform Loewenfeld,3.3.8,c,1292.3387999999975,41,nonword
39,1,M,7,Lentiform Loewenfeld,3.3.8,m,802.1880000000237,41,word
40,1,M,4,Lentiform Loewenfeld,3.3.8,m,529.0857000000251,41,word
41,1,M,6,Lentiform Loewenfeld,3.3.8,m,576.5753000000259,41,word
42,1,M,1,Lentiform Loewenfeld,3.3.8,m,566.5033000000403,41,word
43,1,C,7,Lentiform Loewenfeld,3.3.8,c,686.5563000000257,41,nonword
44,1,C,6,Lentiform Loewenfeld,3.3.8,c,671.7168999999994,41,nonword
45,1,C,4,Lentiform Loewenfeld,3.3.8,c,699.6184000000649,41,nonword
46,1,M,2,Lentiform Loewenfeld,3.3.8,m,659.2060999999521,41,word
47,1,M,2,Lentiform Loewenfeld,3.3.8,m,574.9936000000453,41,word
48,1,M,5,Lentiform Loewenfeld,3.3.8,m,496.20019999999204,41,word
49,1,M,7,Lentiform Loewenfeld,3.3.8,m,546.1180999999633,41,word
50,0,C,4,Lentiform Loewenfeld,3.3.8,m,413.91579999998794,41,nonword
51,1,M,4,Lentiform Loewenfeld,3.3.8,m,740.2133999999787,41,word
52,1,C,3,Lentiform Loewenfeld,3.3.8,c,1013.1088000000163,41,nonword
53,1,M,3,Lentiform Loewenfeld,3.3.8,m,657.1912999999768,41,word
54,1,M,1,Lentiform Loewenfeld,3.3.8,m,695.5989999999583,41,word
