Unnamed: 0,correct_keyboard_response_1,correct_response,flanker_condition,opensesame_codename,opensesame_version,response_keyboard_response_1,response_time_keyboard_response_1,subject_nr,target_type
0,0,C,3,Lentiform Loewenfeld,3.3.8,m,511.1852000000363,20,nonword
1,1,M,7,Lentiform Loewenfeld,3.3.8,m,500.59250000005704,20,word
2,1,C,7,Lentiform Loewenfeld,3.3.8,c,632.8377000000328,20,nonword
3,1,M,5,Lentiform Loewenfeld,3.3.8,m,442.14629999999306,20,word
4,1,M,2,Lentiform Loewenfeld,3.3.8,m,370.0685999999696,20,word
5,1,C,6,Lentiform Loewenfeld,3.3.8,c,563.7107000000251,20,nonword
6,1,C,1,Lentiform Loewenfeld,3.3.8,c,631.4900999999663,20,nonword
7,1,M,7,Lentiform Loewenfeld,3.3.8,m,503.56259999991744,20,word
8,1,M,1,Lentiform Loewenfeld,3.3.8,m,402.8273000000336,20,word
9,1,C,6,Lentiform Loewenfeld,3.3.8,c,547.6525000000256,20,nonword
10,1,M,3,Lentiform Loewenfeld,3.3.8,m,382.3854999999457,20,word
11,0,C,5,Lentiform Loewenfeld,3.3.8,m,432.044399999897,20,nonword
12,0,M,3,Lentiform Loewenfeld,3.3.8,c,456.78760000001057,20,word
13,1,M,7,Lentiform Loewenfeld,3.3.8,m,493.9305999999051,20,word
14,1,C,7,Lentiform Loewenfeld,3.3.8,c,537.5399000000907,20,nonword
15,0,C,2,Lentiform Loewenfeld,3.3.8,m,497.4906000000192,20,nonword
16,1,M,2,Lentiform Loewenfeld,3.3.8,m,436.414700000023,20,word
17,0,C,1,Lentiform Loewenfeld,3.3.8,m,685.2371999999741,20,nonword
18,1,C,7,Lentiform Loewenfeld,3.3.8,c,605.3009999999485,20,nonword
19,0,C,5,Lentiform Loewenfeld,3.3.8,m,1574.0608000000066,20,nonword
20,0,C,4,Lentiform Loewenfeld,3.3.8,m,515.720799999981,20,nonword
21,0,M,1,Lentiform Loewenfeld,3.3.8,c,912.4925999999687,20,word
22,1,M,3,Lentiform Loewenfeld,3.3.8,m,596.9001999999746,20,word
23,1,M,2,Lentiform Loewenfeld,3.3.8,m,456.82239999997546,20,word
24,1,M,1,Lentiform Loewenfeld,3.3.8,m,541.4472999999707,20,word
25,1,C,3,Lentiform Loewenfeld,3.3.8,c,593.2749000000185,20,nonword
26,1,C,3,Lentiform Loewenfeld,3.3.8,c,550.6315000000177,20,nonword
27,1,C,3,Lentiform Loewenfeld,3.3.8,c,706.090300000069,20,nonword
28,1,C,4,Lentiform Loewenfeld,3.3.8,c,562.5216000000946,20,nonword
29,1,M,5,Lentiform Loewenfeld,3.3.8,m,576.813300000038,20,word
30,1,M,5,Lentiform Loewenfeld,3.3.8,m,762.267700000084,20,word
31,1,C,1,Lentiform Loewenfeld,3.3.8,c,499.8422000000137,20,nonword
32,1,M,3,Lentiform Loewenfeld,3.3.8,m,431.2729999999283,20,word
33,1,M,7,Lentiform Loewenfeld,3.3.8,m,498.4075999999768,20,word
34,1,M,3,Lentiform Loewenfeld,3.3.8,m,396.72139999995125,20,word
35,1,M,2,Lentiform Loewenfeld,3.3.8,m,413.47789999999804,20,word
36,1,C,5,Lentiform Loewenfeld,3.3.8,c,422.43959999998333,20,nonword
37,0,C,1,Lentiform Loewenfeld,3.3.8,m,435.1984999999695,20,nonword
38,1,M,6,Lentiform Loewenfeld,3.3.8,m,370.5251999999745,20,word
39,0,C,2,Lentiform Loewenfeld,3.3.8,m,447.3104999999632,20,nonword
40,1,M,5,Lentiform Loewenfeld,3.3.8,m,424.70630000004894,20,word
41,0,C,6,Lentiform Loewenfeld,3.3.8,m,411.7074999999313,20,nonword
42,1,M,4,Lentiform Loewenfeld,3.3.8,m,593.9805000000633,20,word
43,1,C,5,Lentiform Loewenfeld,3.3.8,c,520.6521000000357,20,nonword
44,1,M,1,Lentiform Loewenfeld,3.3.8,m,472.1024000000616,20,word
45,1,M,2,Lentiform Loewenfeld,3.3.8,m,461.0338000000338,20,word
46,1,C,2,Lentiform Loewenfeld,3.3.8,c,427.2998999999836,20,nonword
47,1,M,7,Lentiform Loewenfeld,3.3.8,m,490.91439999997965,20,word
48,1,C,1,Lentiform Loewenfeld,3.3.8,c,531.6623000000254,20,nonword
49,1,C,7,Lentiform Loewenfeld,3.3.8,c,699.7831000000006,20,nonword
