Unnamed: 0,correct_keyboard_response_1,correct_response,flanker_condition,opensesame_codename,opensesame_version,response_keyboard_response_1,response_time_keyboard_response_1,subject_nr,target_type
0,0,M,1,Lentiform Loewenfeld,3.3.8,c,1751.9033000000054,34,word
1,1,C,6,Lentiform Loewenfeld,3.3.8,c,619.5462000000116,34,nonword
2,1,C,2,Lentiform Loewenfeld,3.3.8,c,590.8125999999756,34,nonword
3,1,C,1,Lentiform Loewenfeld,3.3.8,c,652.6253999999899,34,nonword
4,1,M,2,Lentiform Loewenfeld,3.3.8,m,853.3273999999801,34,word
5,1,C,4,Lentiform Loewenfeld,3.3.8,c,1366.21179999999,34,nonword
6,0,C,2,Lentiform Loewenfeld,3.3.8,m,1639.9281999999948,34,nonword
7,1,M,1,Lentiform Loewenfeld,3.3.8,m,635.3686999999918,34,word
8,1,C,7,Lentiform Loewenfeld,3.3.8,c,1846.1386000000348,34,nonword
9,1,C,3,Lentiform Loewenfeld,3.3.8,c,779.6135000000068,34,nonword
10,1,C,7,Lentiform Loewenfeld,3.3.8,c,854.6908999999869,34,nonword
11,1,M,4,Lentiform Loewenfeld,3.3.8,m,746.9237999999605,34,word
12,1,C,4,Lentiform Loewenfeld,3.3.8,c,798.0462000000116,34,nonword
13,1,M,6,Lentiform Loewenfeld,3.3.8,m,692.2627000000502,34,word
14,1,M,1,Lentiform Loewenfeld,3.3.8,m,732.4225000000151,34,word
15,1,M,4,Lentiform Loewenfeld,3.3.8,m,830.2950999999593,34,word
16,1,M,5,Lentiform Loewenfeld,3.3.8,m,560.6819000000542,34,word
17,1,C,1,Lentiform Loewenfeld,3.3.8,c,751.6184999999823,34,nonword
18,1,C,3,Lentiform Loewenfeld,3.3.8,c,876.2052999999432,34,nonword
19,1,C,5,Lentiform Loewenfeld,3.3.8,c,891.2954999999783,34,nonword
20,0,C,7,Lentiform Loewenfeld,3.3.8,m,697.3016999999818,34,nonword
21,0,M,5,Lentiform Loewenfeld,3.3.8,,2150.0283000000045,34,word
22,1,M,4,Lentiform Loewenfeld,3.3.8,m,808.711100000015,34,word
23,1,C,2,Lentiform Loewenfeld,3.3.8,c,786.0911999999953,34,nonword
24,1,M,7,Lentiform Loewenfeld,3.3.8,m,1449.6843999999985,34,word
25,1,M,2,Lentiform Loewenfeld,3.3.8,m,642.5293000000238,34,word
26,1,C,6,Lentiform Loewenfeld,3.3.8,c,608.937900000019,34,nonword
27,1,C,3,Lentiform Loewenfeld,3.3.8,c,823.7183999999834,34,nonword
28,1,C,7,Lentiform Loewenfeld,3.3.8,c,841.1245000000054,34,nonword
29,1,M,1,Lentiform Loewenfeld,3.3.8,m,561.876500000013,34,word
30,1,M,2,Lentiform Loewenfeld,3.3.8,m,526.9725999999791,34,word
31,1,M,5,Lentiform Loewenfeld,3.3.8,m,350.38020000004326,34,word
32,1,M,1,Lentiform Loewenfeld,3.3.8,m,513.494800000015,34,word
33,1,C,5,Lentiform Loewenfeld,3.3.8,c,793.4303000000364,34,nonword
34,1,C,7,Lentiform Loewenfeld,3.3.8,c,952.0317000000505,34,nonword
35,1,M,4,Lentiform Loewenfeld,3.3.8,m,1270.2808999999545,34,word
36,1,M,5,Lentiform Loewenfeld,3.3.8,m,627.5026000000362,34,word
37,1,M,6,Lentiform Loewenfeld,3.3.8,m,547.2289999999921,34,word
38,1,M,3,Lentiform Loewenfeld,3.3.8,m,538.494399999996,34,word
39,1,C,7,Lentiform Loewenfeld,3.3.8,c,1391.1285999999673,34,nonword
40,1,C,2,Lentiform Loewenfeld,3.3.8,c,830.1327999999921,34,nonword
41,1,C,1,Lentiform Loewenfeld,3.3.8,c,1334.0485000000044,34,nonword
42,1,M,6,Lentiform Loewenfeld,3.3.8,m,1070.872400000022,34,word
43,1,C,4,Lentiform Loewenfeld,3.3.8,c,757.5834999999497,34,nonword
44,1,C,7,Lentiform Loewenfeld,3.3.8,c,1069.8628999999783,34,nonword
45,1,C,2,Lentiform Loewenfeld,3.3.8,c,725.374599999981,34,nonword
46,1,M,2,Lentiform Loewenfeld,3.3.8,m,618.4636999999639,34,word
47,1,M,7,Lentiform Loewenfeld,3.3.8,m,686.2082999999984,34,word
48,1,M,5,Lentiform Loewenfeld,3.3.8,m,1887.7964999999967,34,word
49,1,M,5,Lentiform Loewenfeld,3.3.8,m,563.1048000000301,34,word
50,1,C,1,Lentiform Loewenfeld,3.3.8,c,603.724899999972,34,nonword
51,1,M,1,Lentiform Loewenfeld,3.3.8,m,883.1601000000373,34,word
52,1,C,3,Lentiform Loewenfeld,3.3.8,c,829.0485000000335,34,nonword
53,1,C,1,Lentiform Loewenfeld,3.3.8,c,1336.2914000000455,34,nonword
54,0,M,1,Lentiform Loewenfeld,3.3.8,c,871.829700000002,34,word
55,1,M,6,Lentiform Loewenfeld,3.3.8,m,586.9360000000452,34,word
56,1,M,2,Lentiform Loewenfeld,3.3.8,m,644.4716999999946,34,word
57,1,M,7,Lentiform Loewenfeld,3.3.8,m,812.6878000000142,34,word
58,1,C,1,Lentiform Loewenfeld,3.3.8,c,718.3014999999432,34,nonword
59,1,C,4,Lentiform Loewenfeld,3.3.8,c,739.3863000000129,34,nonword
60,1,M,7,Lentiform Loewenfeld,3.3.8,m,664.2929999999469,34,word
61,0,M,7,Lentiform Loewenfeld,3.3.8,c,1060.8670000000275,34,word
62,1,C,1,Lentiform Loewenfeld,3.3.8,c,669.9180000000051,34,nonword
63,1,C,5,Lentiform Loewenfeld,3.3.8,c,987.9957000000286,34,nonword
64,1,M,1,Lentiform Loewenfeld,3.3.8,m,508.85839999996824,34,word
65,1,M,7,Lentiform Loewenfeld,3.3.8,m,1490.276200000022,34,word
66,1,C,3,Lentiform Loewenfeld,3.3.8,c,711.905700000003,34,nonword
67,1,C,5,Lentiform Loewenfeld,3.3.8,c,688.0004000000772,34,nonword
68,1,M,2,Lentiform Loewenfeld,3.3.8,m,610.3014999999432,34,word
69,1,C,6,Lentiform Loewenfeld,3.3.8,c,831.5549999999348,34,nonword
70,1,M,5,Lentiform Loewenfeld,3.3.8,m,1017.619000000006,34,word
71,1,C,2,Lentiform Loewenfeld,3.3.8,c,873.6589999999851,34,nonword
72,0,C,2,Lentiform Loewenfeld,3.3.8,,2150.031000000017,34,nonword
73,0,C,7,Lentiform Loewenfeld,3.3.8,,2150.026400000032,34,nonword
74,1,M,5,Lentiform Loewenfeld,3.3.8,m,770.5671000000439,34,word
75,1,C,6,Lentiform Loewenfeld,3.3.8,c,774.0768999999855,34,nonword
76,1,M,4,Lentiform Loewenfeld,3.3.8,m,567.007099999988,34,word
77,1,M,5,Lentiform Loewenfeld,3.3.8,m,617.6023999999161,34,word
78,0,M,3,Lentiform Loewenfeld,3.3.8,c,709.2567999999737,34,word
79,1,M,3,Lentiform Loewenfeld,3.3.8,m,682.9643999999389,34,word
80,1,C,6,Lentiform Loewenfeld,3.3.8,c,866.4052999999258,34,nonword
81,0,C,6,Lentiform Loewenfeld,3.3.8,m,906.3565999999992,34,nonword
82,1,M,3,Lentiform Loewenfeld,3.3.8,m,710.2143999999389,34,word
83,1,M,2,Lentiform Loewenfeld,3.3.8,m,935.8463999999221,34,word
84,1,C,1,Lentiform Loewenfeld,3.3.8,c,864.4942000000156,34,nonword
85,1,C,1,Lentiform Loewenfeld,3.3.8,c,1214.5802000000258,34,nonword
86,1,C,5,Lentiform Loewenfeld,3.3.8,c,961.6103000000003,34,nonword
87,1,C,5,Lentiform Loewenfeld,3.3.8,c,662.2835999999661,34,nonword
88,1,M,6,Lentiform Loewenfeld,3.3.8,m,679.4120999999577,34,word
89,1,M,2,Lentiform Loewenfeld,3.3.8,m,712.6398999998928,34,word
90,0,C,6,Lentiform Loewenfeld,3.3.8,m,952.7551000000094,34,nonword
91,1,C,2,Lentiform Loewenfeld,3.3.8,c,718.8017000000109,34,nonword
92,1,C,4,Lentiform Loewenfeld,3.3.8,c,1073.400399999984,34,nonword
93,1,C,6,Lentiform Loewenfeld,3.3.8,c,676.6435000000056,34,nonword
94,1,M,6,Lentiform Loewenfeld,3.3.8,m,681.2037999999593,34,word
95,1,C,5,Lentiform Loewenfeld,3.3.8,c,718.8083999999799,34,nonword
96,1,M,6,Lentiform Loewenfeld,3.3.8,m,766.1156999999075,34,word
97,0,M,6,Lentiform Loewenfeld,3.3.8,c,815.9688999999198,34,word
98,1,M,5,Lentiform Loewenfeld,3.3.8,m,638.2318999999552,34,word
99,1,M,3,Lentiform Loewenfeld,3.3.8,m,721.8182999999844,34,word
100,1,C,2,Lentiform Loewenfeld,3.3.8,c,742.03190000006,34,nonword
101,1,C,3,Lentiform Loewenfeld,3.3.8,c,891.1262999998871,34,nonword
102,1,M,1,Lentiform Loewenfeld,3.3.8,m,642.8495000000694,34,word
103,1,M,6,Lentiform Loewenfeld,3.3.8,m,614.9289999999455,34,word
104,1,M,2,Lentiform Loewenfeld,3.3.8,m,556.5061999999452,34,word
105,1,C,5,Lentiform Loewenfeld,3.3.8,c,593.2838999999803,34,nonword
106,1,C,4,Lentiform Loewenfeld,3.3.8,c,722.5774999999558,34,nonword
107,1,C,7,Lentiform Loewenfeld,3.3.8,c,868.4872999999789,34,nonword
108,1,M,5,Lentiform Loewenfeld,3.3.8,m,890.3821000000462,34,word
109,1,C,3,Lentiform Loewenfeld,3.3.8,c,1127.2669999999925,34,nonword
110,1,M,6,Lentiform Loewenfeld,3.3.8,m,797.4806000000099,34,word
111,1,M,5,Lentiform Loewenfeld,3.3.8,m,1352.565399999905,34,word
112,1,M,3,Lentiform Loewenfeld,3.3.8,m,611.4800000000396,34,word
113,1,C,4,Lentiform Loewenfeld,3.3.8,c,689.5950000000885,34,nonword
114,1,M,2,Lentiform Loewenfeld,3.3.8,m,764.909500000067,34,word
115,1,M,2,Lentiform Loewenfeld,3.3.8,m,739.9746999999625,34,word
116,1,M,2,Lentiform Loewenfeld,3.3.8,m,950.5742000000319,34,word
117,1,C,7,Lentiform Loewenfeld,3.3.8,c,745.2652000000235,34,nonword
118,1,C,4,Lentiform Loewenfeld,3.3.8,c,741.3641999998945,34,nonword
119,1,M,1,Lentiform Loewenfeld,3.3.8,m,1135.7978000000003,34,word
120,0,M,6,Lentiform Loewenfeld,3.3.8,c,773.8343999999342,34,word
121,1,M,4,Lentiform Loewenfeld,3.3.8,m,607.4082000000635,34,word
122,1,C,5,Lentiform Loewenfeld,3.3.8,c,620.6880000000237,34,nonword
123,0,C,7,Lentiform Loewenfeld,3.3.8,m,547.935999999987,34,nonword
124,0,M,1,Lentiform Loewenfeld,3.3.8,c,1040.4249999999302,34,word
125,1,M,4,Lentiform Loewenfeld,3.3.8,m,587.9653000000981,34,word
126,1,C,3,Lentiform Loewenfeld,3.3.8,c,785.322700000077,34,nonword
127,1,M,4,Lentiform Loewenfeld,3.3.8,m,789.4263999999384,34,word
128,1,C,5,Lentiform Loewenfeld,3.3.8,c,715.3965000000317,34,nonword
129,0,M,5,Lentiform Loewenfeld,3.3.8,c,586.4206999999587,34,word
130,0,C,3,Lentiform Loewenfeld,3.3.8,m,861.1935999999987,34,nonword
131,1,M,1,Lentiform Loewenfeld,3.3.8,m,716.258600000001,34,word
132,1,C,1,Lentiform Loewenfeld,3.3.8,c,652.4736000000848,34,nonword
133,1,C,2,Lentiform Loewenfeld,3.3.8,c,698.0984000000753,34,nonword
134,0,C,6,Lentiform Loewenfeld,3.3.8,m,684.9976000000024,34,nonword
135,1,M,2,Lentiform Loewenfeld,3.3.8,m,698.7288000000408,34,word
136,1,M,2,Lentiform Loewenfeld,3.3.8,m,670.0072999999975,34,word
137,1,M,4,Lentiform Loewenfeld,3.3.8,m,568.9845000000787,34,word
138,1,C,1,Lentiform Loewenfeld,3.3.8,c,595.2172999999602,34,nonword
139,1,M,3,Lentiform Loewenfeld,3.3.8,m,721.8117999999668,34,word
140,1,M,1,Lentiform Loewenfeld,3.3.8,m,675.7473999999929,34,word
141,1,C,5,Lentiform Loewenfeld,3.3.8,c,572.6572999999626,34,nonword
142,1,M,7,Lentiform Loewenfeld,3.3.8,m,1262.593600000022,34,word
143,1,C,6,Lentiform Loewenfeld,3.3.8,c,674.0897999999579,34,nonword
144,1,M,6,Lentiform Loewenfeld,3.3.8,m,588.0321999999578,34,word
145,1,C,1,Lentiform Loewenfeld,3.3.8,c,687.9653000000399,34,nonword
146,1,M,6,Lentiform Loewenfeld,3.3.8,m,807.7054000000353,34,word
147,0,M,7,Lentiform Loewenfeld,3.3.8,c,752.1712999999872,34,word
148,1,C,6,Lentiform Loewenfeld,3.3.8,c,603.8371999999508,34,nonword
149,1,C,7,Lentiform Loewenfeld,3.3.8,c,591.9592999999877,34,nonword
150,1,C,1,Lentiform Loewenfeld,3.3.8,c,615.5383000000147,34,nonword
151,1,C,7,Lentiform Loewenfeld,3.3.8,c,782.8259000000544,34,nonword
152,1,M,2,Lentiform Loewenfeld,3.3.8,m,573.57150000002,34,word
153,1,M,2,Lentiform Loewenfeld,3.3.8,m,805.1562999999151,34,word
154,1,C,5,Lentiform Loewenfeld,3.3.8,c,684.445400000026,34,nonword
155,1,C,3,Lentiform Loewenfeld,3.3.8,c,1031.4717999999993,34,nonword
156,1,C,3,Lentiform Loewenfeld,3.3.8,c,802.9960999999894,34,nonword
157,1,C,3,Lentiform Loewenfeld,3.3.8,c,944.4500000000116,34,nonword
158,1,M,7,Lentiform Loewenfeld,3.3.8,m,656.2192000000505,34,word
159,1,C,7,Lentiform Loewenfeld,3.3.8,c,740.2298999999184,34,nonword
160,1,M,7,Lentiform Loewenfeld,3.3.8,m,692.8255000000354,34,word
161,0,M,3,Lentiform Loewenfeld,3.3.8,c,1265.2495000000345,34,word
162,1,M,4,Lentiform Loewenfeld,3.3.8,m,1099.48609999998,34,word
163,1,M,3,Lentiform Loewenfeld,3.3.8,m,738.4819000000716,34,word
164,1,C,3,Lentiform Loewenfeld,3.3.8,c,694.0579999999609,34,nonword
165,1,C,4,Lentiform Loewenfeld,3.3.8,c,1097.320000000007,34,nonword
166,0,M,1,Lentiform Loewenfeld,3.3.8,c,2143.0219000000507,34,word
167,1,C,6,Lentiform Loewenfeld,3.3.8,c,789.4328000000678,34,nonword
168,1,C,2,Lentiform Loewenfeld,3.3.8,c,870.2869000000646,34,nonword
169,0,M,7,Lentiform Loewenfeld,3.3.8,c,1052.0648999998812,34,word
170,1,C,3,Lentiform Loewenfeld,3.3.8,c,1365.7413999999408,34,nonword
171,1,C,2,Lentiform Loewenfeld,3.3.8,c,686.2985000000335,34,nonword
172,1,M,2,Lentiform Loewenfeld,3.3.8,m,742.7065000000875,34,word
173,1,M,7,Lentiform Loewenfeld,3.3.8,m,797.0956000000006,34,word
174,1,C,6,Lentiform Loewenfeld,3.3.8,c,761.5248000000138,34,nonword
175,1,C,7,Lentiform Loewenfeld,3.3.8,c,889.6289999999572,34,nonword
176,1,C,7,Lentiform Loewenfeld,3.3.8,c,1052.0153000000864,34,nonword
177,1,M,5,Lentiform Loewenfeld,3.3.8,m,731.8685000000987,34,word
178,1,C,5,Lentiform Loewenfeld,3.3.8,c,789.6220000000903,34,nonword
179,1,M,5,Lentiform Loewenfeld,3.3.8,m,849.6940000000177,34,word
180,1,M,3,Lentiform Loewenfeld,3.3.8,m,672.7334000000264,34,word
181,1,M,6,Lentiform Loewenfeld,3.3.8,m,621.298700000043,34,word
182,0,M,3,Lentiform Loewenfeld,3.3.8,c,1065.093899999978,34,word
183,1,C,6,Lentiform Loewenfeld,3.3.8,c,955.6338000000687,34,nonword
