Unnamed: 0,correct_keyboard_response_1,correct_response,flanker_condition,opensesame_codename,opensesame_version,response_keyboard_response_1,response_time_keyboard_response_1,subject_nr,target_type
0,1,C,3,Lentiform Loewenfeld,3.3.8,c,1136.1114000000234,1,nonword
1,1,C,1,Lentiform Loewenfeld,3.3.8,c,511.8658000000287,1,nonword
2,1,C,7,Lentiform Loewenfeld,3.3.8,c,596.8280999999552,1,nonword
3,1,M,1,Lentiform Loewenfeld,3.3.8,m,502.484099999856,1,word
4,1,C,2,Lentiform Loewenfeld,3.3.8,c,427.81640000012703,1,nonword
5,1,C,4,Lentiform Loewenfeld,3.3.8,c,452.12269999991986,1,nonword
6,1,M,6,Lentiform Loewenfeld,3.3.8,m,411.4508999999962,1,word
7,1,C,6,Lentiform Loewenfeld,3.3.8,c,508.4241999997176,1,nonword
8,1,M,2,Lentiform Loewenfeld,3.3.8,m,469.60410000011325,1,word
9,0,M,3,Lentiform Loewenfeld,3.3.8,c,428.2586000003212,1,word
10,1,C,1,Lentiform Loewenfeld,3.3.8,c,456.75179999979446,1,nonword
11,1,M,1,Lentiform Loewenfeld,3.3.8,m,600.0819999998494,1,word
12,1,M,3,Lentiform Loewenfeld,3.3.8,m,397.5718000000633,1,word
13,1,C,2,Lentiform Loewenfeld,3.3.8,c,519.237699999765,1,nonword
14,1,C,1,Lentiform Loewenfeld,3.3.8,c,523.9070999999822,1,nonword
15,1,C,4,Lentiform Loewenfeld,3.3.8,c,404.3289999998815,1,nonword
16,0,C,2,Lentiform Loewenfeld,3.3.8,m,525.6499000001058,1,nonword
17,1,M,3,Lentiform Loewenfeld,3.3.8,m,377.98280000008526,1,word
18,1,M,4,Lentiform Loewenfeld,3.3.8,m,404.31549999985145,1,word
19,0,M,4,Lentiform Loewenfeld,3.3.8,c,485.6486999996414,1,word
20,0,C,6,Lentiform Loewenfeld,3.3.8,m,475.6403000000282,1,nonword
21,1,M,2,Lentiform Loewenfeld,3.3.8,m,570.2894999998389,1,word
22,1,M,5,Lentiform Loewenfeld,3.3.8,m,508.95639999987907,1,word
23,1,C,6,Lentiform Loewenfeld,3.3.8,c,502.0966999999655,1,nonword
24,1,M,7,Lentiform Loewenfeld,3.3.8,m,531.4247000000323,1,word
25,1,C,6,Lentiform Loewenfeld,3.3.8,c,843.581199999695,1,nonword
26,1,M,6,Lentiform Loewenfeld,3.3.8,m,491.1815999998071,1,word
27,1,C,3,Lentiform Loewenfeld,3.3.8,c,437.0063999998674,1,nonword
28,1,C,1,Lentiform Loewenfeld,3.3.8,c,437.0020000000077,1,nonword
29,1,M,2,Lentiform Loewenfeld,3.3.8,m,489.1605000001728,1,word
30,1,C,7,Lentiform Loewenfeld,3.3.8,c,423.1518999999098,1,nonword
31,1,C,5,Lentiform Loewenfeld,3.3.8,c,495.4864000000234,1,nonword
32,1,M,5,Lentiform Loewenfeld,3.3.8,m,657.299599999882,1,word
33,1,C,4,Lentiform Loewenfeld,3.3.8,c,476.4098999998241,1,nonword
34,1,C,4,Lentiform Loewenfeld,3.3.8,c,454.917399999802,1,nonword
35,0,C,2,Lentiform Loewenfeld,3.3.8,m,374.238899999822,1,nonword
36,0,M,2,Lentiform Loewenfeld,3.3.8,c,588.696300000156,1,word
37,1,C,3,Lentiform Loewenfeld,3.3.8,c,982.7232000001532,1,nonword
38,1,M,7,Lentiform Loewenfeld,3.3.8,m,488.6363999998139,1,word
39,1,M,3,Lentiform Loewenfeld,3.3.8,m,598.6060999998008,1,word
40,1,C,1,Lentiform Loewenfeld,3.3.8,c,540.108199999755,1,nonword
41,1,C,1,Lentiform Loewenfeld,3.3.8,c,491.9042000000481,1,nonword
42,1,C,3,Lentiform Loewenfeld,3.3.8,c,493.7396999998018,1,nonword
