Unnamed: 0,correct_keyboard_response_1,correct_response,flanker_condition,opensesame_codename,opensesame_version,response_keyboard_response_1,response_time_keyboard_response_1,subject_nr,target_type
0,1,M,5,Lentiform Loewenfeld,3.3.8,m,800.0377999999473,28,word
1,1,C,6,Lentiform Loewenfeld,3.3.8,c,543.5591000000713,28,nonword
2,1,M,1,Lentiform Loewenfeld,3.3.8,m,632.2023000000336,28,word
3,1,C,1,Lentiform Loewenfeld,3.3.8,c,634.9200000001001,28,nonword
4,1,M,1,Lentiform Loewenfeld,3.3.8,m,744.552400000015,28,word
5,1,M,7,Lentiform Loewenfeld,3.3.8,m,656.9643999999098,28,word
6,1,C,3,Lentiform Loewenfeld,3.3.8,c,500.9991000001028,28,nonword
7,1,C,7,Lentiform Loewenfeld,3.3.8,c,776.6983000000473,28,nonword
8,1,C,1,Lentiform Loewenfeld,3.3.8,c,562.5837000000174,28,nonword
9,1,M,5,Lentiform Loewenfeld,3.3.8,m,597.8438999999489,28,word
10,1,M,5,Lentiform Loewenfeld,3.3.8,m,582.126600000076,28,word
11,1,M,1,Lentiform Loewenfeld,3.3.8,m,552.2161999999953,28,word
12,1,C,2,Lentiform Loewenfeld,3.3.8,c,743.1725999999908,28,nonword
13,1,C,4,Lentiform Loewenfeld,3.3.8,c,636.5774999999558,28,nonword
14,1,M,5,Lentiform Loewenfeld,3.3.8,m,630.177400000015,28,word
15,1,C,4,Lentiform Loewenfeld,3.3.8,c,619.4565000000002,28,nonword
16,1,C,4,Lentiform Loewenfeld,3.3.8,c,663.2200000000303,28,nonword
17,1,C,7,Lentiform Loewenfeld,3.3.8,c,592.9576999999699,28,nonword
18,1,M,5,Lentiform Loewenfeld,3.3.8,m,596.326699999976,28,word
19,1,C,6,Lentiform Loewenfeld,3.3.8,c,671.3230000000622,28,nonword
20,1,M,6,Lentiform Loewenfeld,3.3.8,m,582.1343000000343,28,word
21,1,C,5,Lentiform Loewenfeld,3.3.8,c,533.3358999999182,28,nonword
22,1,C,2,Lentiform Loewenfeld,3.3.8,c,569.1283000000112,28,nonword
23,1,M,2,Lentiform Loewenfeld,3.3.8,m,654.8705999999947,28,word
24,1,M,4,Lentiform Loewenfeld,3.3.8,m,565.1628999999084,28,word
25,1,C,3,Lentiform Loewenfeld,3.3.8,c,593.4343999999983,28,nonword
26,1,C,6,Lentiform Loewenfeld,3.3.8,c,734.8699000000488,28,nonword
27,1,C,3,Lentiform Loewenfeld,3.3.8,c,695.2726999999431,28,nonword
28,1,M,4,Lentiform Loewenfeld,3.3.8,m,727.208900000056,28,word
29,1,C,3,Lentiform Loewenfeld,3.3.8,c,599.8163000000641,28,nonword
30,1,M,1,Lentiform Loewenfeld,3.3.8,m,614.2286999999196,28,word
31,1,C,4,Lentiform Loewenfeld,3.3.8,c,606.3386999999639,28,nonword
32,1,C,5,Lentiform Loewenfeld,3.3.8,c,645.7505999999703,28,nonword
33,1,M,5,Lentiform Loewenfeld,3.3.8,m,528.6787999999942,28,word
34,1,M,3,Lentiform Loewenfeld,3.3.8,m,735.4968999999401,28,word
35,1,M,2,Lentiform Loewenfeld,3.3.8,m,646.9298999999592,28,word
36,1,M,2,Lentiform Loewenfeld,3.3.8,m,464.4671999999555,28,word
37,1,C,6,Lentiform Loewenfeld,3.3.8,c,643.8011000000697,28,nonword
38,1,M,1,Lentiform Loewenfeld,3.3.8,m,546.1229999999923,28,word
39,1,M,7,Lentiform Loewenfeld,3.3.8,m,514.6472000000358,28,word
40,1,C,4,Lentiform Loewenfeld,3.3.8,c,692.4194000000716,28,nonword
41,1,C,3,Lentiform Loewenfeld,3.3.8,c,668.1460999999545,28,nonword
42,1,M,1,Lentiform Loewenfeld,3.3.8,m,593.0892999999924,28,word
43,1,M,6,Lentiform Loewenfeld,3.3.8,m,491.86190000001807,28,word
44,0,C,1,Lentiform Loewenfeld,3.3.8,m,936.497400000022,28,nonword
45,1,C,6,Lentiform Loewenfeld,3.3.8,c,809.0780999999843,28,nonword
46,1,M,6,Lentiform Loewenfeld,3.3.8,m,650.7845000000088,28,word
47,1,C,7,Lentiform Loewenfeld,3.3.8,c,734.99729999993,28,nonword
48,1,M,2,Lentiform Loewenfeld,3.3.8,m,627.2475999999442,28,word
49,1,M,2,Lentiform Loewenfeld,3.3.8,m,730.6772000000637,28,word
50,1,M,6,Lentiform Loewenfeld,3.3.8,m,547.2529999999679,28,word
51,1,C,1,Lentiform Loewenfeld,3.3.8,c,645.8653000000049,28,nonword
52,1,C,2,Lentiform Loewenfeld,3.3.8,c,829.2767000000749,28,nonword
53,1,M,7,Lentiform Loewenfeld,3.3.8,m,711.7679000000644,28,word
54,1,M,2,Lentiform Loewenfeld,3.3.8,m,480.94000000006054,28,word
55,1,C,4,Lentiform Loewenfeld,3.3.8,c,655.0485000000626,28,nonword
56,1,C,1,Lentiform Loewenfeld,3.3.8,c,639.1497999999556,28,nonword
57,1,M,2,Lentiform Loewenfeld,3.3.8,m,528.9071999999578,28,word
58,1,M,5,Lentiform Loewenfeld,3.3.8,m,491.827399999951,28,word
59,1,C,6,Lentiform Loewenfeld,3.3.8,c,1131.333500000008,28,nonword
60,1,C,4,Lentiform Loewenfeld,3.3.8,c,751.2210999999661,28,nonword
61,1,M,4,Lentiform Loewenfeld,3.3.8,m,538.8124999999709,28,word
62,1,M,2,Lentiform Loewenfeld,3.3.8,m,538.2589000001026,28,word
63,1,C,3,Lentiform Loewenfeld,3.3.8,c,631.3439000000653,28,nonword
64,1,C,5,Lentiform Loewenfeld,3.3.8,c,647.1279000000213,28,nonword
65,1,M,3,Lentiform Loewenfeld,3.3.8,m,555.372400000022,28,word
66,1,C,4,Lentiform Loewenfeld,3.3.8,c,590.6304000000237,28,nonword
67,1,C,3,Lentiform Loewenfeld,3.3.8,c,711.2317999999505,28,nonword
68,1,C,4,Lentiform Loewenfeld,3.3.8,c,679.0228999999817,28,nonword
69,1,M,2,Lentiform Loewenfeld,3.3.8,m,617.2545000000973,28,word
70,1,M,4,Lentiform Loewenfeld,3.3.8,m,504.5071999999345,28,word
71,1,M,4,Lentiform Loewenfeld,3.3.8,m,676.4578999999794,28,word
72,1,M,3,Lentiform Loewenfeld,3.3.8,m,481.0419000000693,28,word
73,1,C,4,Lentiform Loewenfeld,3.3.8,c,566.6938999999547,28,nonword
74,1,C,4,Lentiform Loewenfeld,3.3.8,c,593.4467999999179,28,nonword
75,1,C,4,Lentiform Loewenfeld,3.3.8,c,510.9132999999565,28,nonword
76,1,M,7,Lentiform Loewenfeld,3.3.8,m,584.921900000074,28,word
77,1,C,7,Lentiform Loewenfeld,3.3.8,c,538.6081000000704,28,nonword
78,1,M,7,Lentiform Loewenfeld,3.3.8,m,594.1022000000812,28,word
79,1,C,1,Lentiform Loewenfeld,3.3.8,c,865.6499000000185,28,nonword
80,1,C,6,Lentiform Loewenfeld,3.3.8,c,651.7320000000182,28,nonword
81,1,M,7,Lentiform Loewenfeld,3.3.8,m,666.992499999993,28,word
82,1,M,2,Lentiform Loewenfeld,3.3.8,m,498.7180000000517,28,word
83,1,C,2,Lentiform Loewenfeld,3.3.8,c,619.5215000000317,28,nonword
84,1,C,7,Lentiform Loewenfeld,3.3.8,c,604.0997000000207,28,nonword
85,1,M,4,Lentiform Loewenfeld,3.3.8,m,509.5396999999066,28,word
86,1,M,6,Lentiform Loewenfeld,3.3.8,m,564.2640000000247,28,word
87,1,C,5,Lentiform Loewenfeld,3.3.8,c,567.5386999999755,28,nonword
88,1,C,7,Lentiform Loewenfeld,3.3.8,c,556.958299999882,28,nonword
89,1,C,3,Lentiform Loewenfeld,3.3.8,c,692.9190000001108,28,nonword
90,1,M,4,Lentiform Loewenfeld,3.3.8,m,758.6976999999606,28,word
91,1,M,4,Lentiform Loewenfeld,3.3.8,m,673.9188999999897,28,word
92,1,C,7,Lentiform Loewenfeld,3.3.8,c,616.9878999998909,28,nonword
93,1,C,1,Lentiform Loewenfeld,3.3.8,c,577.7743999999948,28,nonword
