Unnamed: 0,correct_keyboard_response_1,correct_response,flanker_condition,opensesame_codename,opensesame_version,response_keyboard_response_1,response_time_keyboard_response_1,subject_nr,target_type
0,1,M,6,Lentiform Loewenfeld,3.3.8,m,504.1576999999961,44,word
1,1,C,4,Lentiform Loewenfeld,3.3.8,c,562.7808000000077,44,nonword
2,1,M,6,Lentiform Loewenfeld,3.3.8,m,641.8886000000202,44,word
3,1,C,1,Lentiform Loewenfeld,3.3.8,c,515.9714000000095,44,nonword
4,0,C,1,Lentiform Loewenfeld,3.3.8,m,500.104399999982,44,nonword
5,1,C,2,Lentiform Loewenfeld,3.3.8,c,612.5261000000173,44,nonword
6,1,M,1,Lentiform Loewenfeld,3.3.8,m,471.9469999999856,44,word
7,1,C,2,Lentiform Loewenfeld,3.3.8,c,531.2696999999753,44,nonword
8,0,C,2,Lentiform Loewenfeld,3.3.8,m,570.8290999999736,44,nonword
9,1,C,2,Lentiform Loewenfeld,3.3.8,c,565.618599999987,44,nonword
10,1,M,6,Lentiform Loewenfeld,3.3.8,m,623.5802000000258,44,word
11,1,C,2,Lentiform Loewenfeld,3.3.8,c,479.1559000000125,44,nonword
12,1,C,4,Lentiform Loewenfeld,3.3.8,c,500.4175999999861,44,nonword
13,1,C,7,Lentiform Loewenfeld,3.3.8,c,511.05160000000615,44,nonword
14,1,M,2,Lentiform Loewenfeld,3.3.8,m,532.2991000000038,44,word
15,1,C,3,Lentiform Loewenfeld,3.3.8,c,971.6362000000081,44,nonword
16,0,C,1,Lentiform Loewenfeld,3.3.8,m,660.5076000000117,44,nonword
17,1,M,6,Lentiform Loewenfeld,3.3.8,m,566.4480999999505,44,word
18,1,M,6,Lentiform Loewenfeld,3.3.8,m,578.8658999999461,44,word
19,1,M,1,Lentiform Loewenfeld,3.3.8,m,538.4794999999576,44,word
20,1,C,6,Lentiform Loewenfeld,3.3.8,c,535.5381999999809,44,nonword
21,0,C,2,Lentiform Loewenfeld,3.3.8,m,719.1245000000054,44,nonword
22,1,C,7,Lentiform Loewenfeld,3.3.8,c,584.2098999999871,44,nonword
23,1,M,7,Lentiform Loewenfeld,3.3.8,m,534.1191999999864,44,word
24,1,M,5,Lentiform Loewenfeld,3.3.8,m,556.0404999999737,44,word
25,1,M,7,Lentiform Loewenfeld,3.3.8,m,622.3644999999669,44,word
26,1,M,3,Lentiform Loewenfeld,3.3.8,m,537.1303000000189,44,word
27,1,C,2,Lentiform Loewenfeld,3.3.8,c,566.737999999983,44,nonword
28,1,C,7,Lentiform Loewenfeld,3.3.8,c,756.3262999999861,44,nonword
29,1,C,4,Lentiform Loewenfeld,3.3.8,c,558.2588999999571,44,nonword
30,1,C,1,Lentiform Loewenfeld,3.3.8,c,676.1853000000119,44,nonword
31,1,M,5,Lentiform Loewenfeld,3.3.8,m,539.641100000008,44,word
32,1,C,7,Lentiform Loewenfeld,3.3.8,c,560.2300000000105,44,nonword
33,1,C,1,Lentiform Loewenfeld,3.3.8,c,541.6943000000028,44,nonword
34,0,M,7,Lentiform Loewenfeld,3.3.8,c,573.9826999999932,44,word
35,1,C,1,Lentiform Loewenfeld,3.3.8,c,488.7949000000372,44,nonword
36,0,M,7,Lentiform Loewenfeld,3.3.8,c,551.2002999999677,44,word
37,1,C,5,Lentiform Loewenfeld,3.3.8,c,593.4211000000068,44,nonword
38,1,C,2,Lentiform Loewenfeld,3.3.8,c,587.5678999999946,44,nonword
39,1,C,5,Lentiform Loewenfeld,3.3.8,c,576.3110999999917,44,nonword
40,1,M,2,Lentiform Loewenfeld,3.3.8,m,499.5780000000086,44,word
41,1,C,6,Lentiform Loewenfeld,3.3.8,c,452.5945000000065,44,nonword
42,1,C,3,Lentiform Loewenfeld,3.3.8,c,517.6466000000073,44,nonword
43,1,M,4,Lentiform Loewenfeld,3.3.8,m,596.4447000000218,44,word
44,0,M,3,Lentiform Loewenfeld,3.3.8,c,500.69469999996363,44,word
45,1,C,2,Lentiform Loewenfeld,3.3.8,c,550.6052999999956,44,nonword
46,1,M,6,Lentiform Loewenfeld,3.3.8,m,496.0377000000153,44,word
47,1,C,4,Lentiform Loewenfeld,3.3.8,c,624.204299999983,44,nonword
