Unnamed: 0,correct_keyboard_response_1,correct_response,flanker_condition,opensesame_codename,opensesame_version,response_keyboard_response_1,response_time_keyboard_response_1,subject_nr,target_type
0,1,M,4,Lentiform Loewenfeld,3.3.8,m,723.714799999987,39,word
1,1,C,7,Lentiform Loewenfeld,3.3.8,c,618.1068000000087,39,nonword
2,1,M,3,Lentiform Loewenfeld,3.3.8,m,578.2170999999798,39,word
3,1,C,2,Lentiform Loewenfeld,3.3.8,c,548.3048000000126,39,nonword
4,1,C,1,Lentiform Loewenfeld,3.3.8,c,588.4006999999983,39,nonword
5,1,C,1,Lentiform Loewenfeld,3.3.8,c,668.9628999999841,39,nonword
6,1,M,3,Lentiform Loewenfeld,3.3.8,m,471.60229999996955,39,word
7,1,M,7,Lentiform Loewenfeld,3.3.8,m,537.9773000000278,39,word
8,1,C,1,Lentiform Loewenfeld,3.3.8,c,492.3276999999944,39,nonword
9,1,C,7,Lentiform Loewenfeld,3.3.8,c,521.742900000012,39,nonword
10,1,C,4,Lentiform Loewenfeld,3.3.8,c,515.7129999999888,39,nonword
11,1,M,3,Lentiform Loewenfeld,3.3.8,m,538.1466000000364,39,word
12,1,M,4,Lentiform Loewenfeld,3.3.8,m,482.1010999999708,39,word
13,1,C,7,Lentiform Loewenfeld,3.3.8,c,655.3823999999731,39,nonword
14,1,C,7,Lentiform Loewenfeld,3.3.8,c,610.9555000000109,39,nonword
15,1,C,5,Lentiform Loewenfeld,3.3.8,c,660.7606999999844,39,nonword
16,1,C,5,Lentiform Loewenfeld,3.3.8,c,533.3041000000376,39,nonword
17,1,M,5,Lentiform Loewenfeld,3.3.8,m,704.7576999999874,39,word
18,1,M,3,Lentiform Loewenfeld,3.3.8,m,515.4237000000139,39,word
19,1,C,1,Lentiform Loewenfeld,3.3.8,c,505.1745000000228,39,nonword
20,1,C,7,Lentiform Loewenfeld,3.3.8,c,524.9279000000097,39,nonword
21,1,C,6,Lentiform Loewenfeld,3.3.8,c,523.2397000000055,39,nonword
22,1,C,5,Lentiform Loewenfeld,3.3.8,c,509.82560000001104,39,nonword
23,1,M,1,Lentiform Loewenfeld,3.3.8,m,612.3033000000287,39,word
24,1,M,4,Lentiform Loewenfeld,3.3.8,m,507.7402000000293,39,word
25,1,M,3,Lentiform Loewenfeld,3.3.8,m,692.227200000023,39,word
26,1,C,5,Lentiform Loewenfeld,3.3.8,c,565.7606000000087,39,nonword
27,1,M,3,Lentiform Loewenfeld,3.3.8,m,746.8929000000062,39,word
28,1,C,4,Lentiform Loewenfeld,3.3.8,c,557.8026000000245,39,nonword
29,1,C,2,Lentiform Loewenfeld,3.3.8,c,607.5652999999875,39,nonword
30,1,M,7,Lentiform Loewenfeld,3.3.8,m,444.7851999999839,39,word
31,1,M,1,Lentiform Loewenfeld,3.3.8,m,571.9189000000479,39,word
32,1,M,2,Lentiform Loewenfeld,3.3.8,m,550.0076000000408,39,word
33,1,C,2,Lentiform Loewenfeld,3.3.8,c,634.585699999996,39,nonword
34,0,C,2,Lentiform Loewenfeld,3.3.8,m,579.4669000000285,39,nonword
35,1,M,6,Lentiform Loewenfeld,3.3.8,m,673.4629999999888,39,word
36,1,M,6,Lentiform Loewenfeld,3.3.8,m,620.7329999999783,39,word
37,1,C,4,Lentiform Loewenfeld,3.3.8,c,597.5169999999925,39,nonword
38,1,C,1,Lentiform Loewenfeld,3.3.8,c,704.2673000000068,39,nonword
39,1,C,1,Lentiform Loewenfeld,3.3.8,c,605.9703000000445,39,nonword
40,1,M,3,Lentiform Loewenfeld,3.3.8,m,471.78879999998026,39,word
41,1,C,5,Lentiform Loewenfeld,3.3.8,c,524.7513999999792,39,nonword
42,1,M,5,Lentiform Loewenfeld,3.3.8,m,499.98629999996047,39,word
43,1,M,7,Lentiform Loewenfeld,3.3.8,m,477.4473000000289,39,word
44,1,M,1,Lentiform Loewenfeld,3.3.8,m,580.8800999999512,39,word
45,1,C,7,Lentiform Loewenfeld,3.3.8,c,566.684099999984,39,nonword
46,1,C,4,Lentiform Loewenfeld,3.3.8,c,615.108200000017,39,nonword
